gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
esm1	62.6877260768519	0.449323781890543	0.270254851736082	1.66259284154991	0.0963939650095497	0.176902348649098
espn	62.0718917506047	-0.833368057281006	0.28478873582237	-2.92626762387399	0.00343055684511294	0.0110492853140136
esr1	26.9915851978149	0.177846516909687	0.488383407628364	0.364153478868839	0.715743403902664	0.804217241329521
esr2a	23.75090401488	-0.11599340811103	0.379653622663967	-0.305524302118135	0.759966863814567	0.837284649366478
esr2b	62.3578880269389	-1.2327442176847	0.272573354801687	-4.52261454015413	6.10804138366925e-06	4.50650984195928e-05
esrp1	1381.19128858017	0.299862425253582	0.125382456421114	2.39158199490409	0.0167759363020586	0.041941365563027
esrp2	1391.76026283528	-0.441767628045185	0.0814943140636338	-5.4208398846113	5.93196734358597e-08	7.0087926869706e-07
esrra	426.882906652891	-0.330872119290236	0.123421895167794	-2.68082189825727	0.00734415918835808	0.0210250252534323
esrrga	519.448590137853	-0.237547735686601	0.130518717477861	-1.82002811762914	0.0687547230646777	0.134775328721282
esrrgb	21.884358305573	-0.547372310323834	0.426264106206635	-1.28411541660158	0.199101574607161	0.314090841428342
esyt3	531.599589718439	0.483979983834533	0.12276302480008	3.9423921382085	8.06729341567672e-05	0.000433396431038289
etaa1	212.419270046761	0.163729218808734	0.209710086050312	0.780740792645777	0.434954963159066	0.56700811453333
etf1b	9691.92840980554	0.283310953154143	0.0791821510631239	3.57796484877366	0.000346280007118396	0.0015367502219746
etfa	2326.86034103962	0.0441635481727157	0.111543730204969	0.395930350290081	0.692156410482153	0.78612826107532
etfb	5386.344824224	0.184563267830203	0.0761660820364261	2.4231687241302	0.0153857788797308	0.0389472882261987
etfdh	2003.39151344977	-0.213812044091557	0.0808516322797097	-2.64449879443206	0.00818119981211775	0.0229906091164805
ethe1	541.931419341357	-1.21569632195555	0.129285841060121	-9.40316675041172	5.29450842321713e-21	4.11386295731668e-19
etnk2	180.009885446021	0.147937993762057	0.154275868070766	0.958918563298563	0.33759977230507	0.468375836629843
etnppl	657.757834964121	0.442819691090779	0.186219930610188	2.37793929811803	0.0174096916215453	0.0432740807647048
ets1	342.368147546029	-0.249657322849503	0.134936271812979	-1.85018690301098	0.0642866159640823	0.127176902956563
ets2	724.903797164803	-0.0741423071898458	0.180922427427496	-0.409801638437324	0.681951464228363	0.778055026460344
etv1	93.1583130489341	-0.818014012273404	0.219308094789471	-3.72997637437264	0.000191497725921863	0.000921394797261939
etv2	251.947238012542	0.285664455956386	0.153639037707988	1.85932208518079	0.062981498370364	0.125080801023483
etv4	1338.35668258525	0.167946515601918	0.0857306627834383	1.95900171711215	0.0501125856920934	0.104108518281474
etv5a	1536.64759802217	-0.503022910321246	0.165052034107011	-3.04766259345288	0.00230628720689626	0.00787642611284935
etv5b	3098.53499053801	-0.31865020453398	0.0814944003693113	-3.91008711138361	9.22628419583038e-05	0.000487477835102111
etv7	6.54269794262875	0.0739102362091793	0.713692586721268	0.103560324969502	0.917518274396816	0.948840426180872
eva1a	314.091378596799	0.0532528236287814	0.15825165511912	0.336507214339695	0.736488412211078	0.819139522755303
eva1ba	340.758371551468	-0.12991985868233	0.141343753618558	-0.919176513685515	0.358003253618859	0.488987858478515
eva1bb	234.196700050483	-0.279563533318983	0.198541506900381	-1.40808608579392	0.159105580649889	0.263604270651479
eve1	16.6965177219099	-3.23531816599114	0.683915513565796	-4.73058163152763	2.23877478981054e-06	1.83491476068321e-05
evla	1007.57376261597	-0.299702064522031	0.103479657348603	-2.89624136957075	0.00377661799235663	0.0119981120926036
evlb	1809.12668269682	-0.477765112273564	0.103610251725624	-4.61117605947681	4.00397236287274e-06	3.06948895800383e-05
evpla	2881.05549039442	0.940720359156235	0.145406680667631	6.46958141700877	9.82747683551291e-11	1.98177842989456e-09
evx1	285.782342546092	0.568969377785932	0.13785716435265	4.12723836630255	3.67145773913191e-05	0.000216524692479765
evx2	989.430103680818	0.0870793238595999	0.1485005174481	0.586390709985461	0.557612985802056	0.674956116329491
ewsr1a	15922.5433291378	-0.629796468369976	0.110903208642281	-5.67879393283729	1.35647776724915e-08	1.8290594879236e-07
ewsr1b	8015.40827834344	-0.887167805144747	0.0760033533756518	-11.6727455532108	1.75661069192012e-31	3.65282389006799e-29
exd1	14.5365140425987	-0.352768338753463	0.527360023556884	-0.668932651311238	0.503538440740666	0.630246581308401
exd2	485.357915542893	-0.299722266192636	0.134087695156302	-2.23527047611087	0.0253995971088281	0.0591756001257258
