Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Signal Amplification	3/33	0.01671354738248182	0.1230117087350662	0	0	6.024846625766871	24.65087486303074	GNGT2;TBXA2R;GNB3
Glucagon Signaling in Metabolic Regulation	3/33	0.01671354738248182	0.1230117087350662	0	0	6.024846625766871	24.65087486303074	GNB3;ADCY1;ADCY7
Nuclear Events (Kinase and Transcription Factor Activation)	4/61	0.01800195539406297	0.13118256603990444	0	0	4.235141700404858	17.013728425495263	MEF2C;EGR2;SRF;MAPKAPK2
Diseases Associated With Visual Transduction	2/13	0.01866872295631666	0.13211711630624098	0	0	10.93133166527662	43.51660080388817	OPN1SW;RLBP1
Diseases of the Neuronal System	2/13	0.01866872295631666	0.13211711630624098	0	0	10.93133166527662	43.51660080388817	OPN1SW;RLBP1
Retinoid Cycle Disease Events	2/13	0.01866872295631666	0.13211711630624098	0	0	10.93133166527662	43.51660080388817	OPN1SW;RLBP1
Class B 2 (Secretin Family Receptors)	5/94	0.01953067439004387	0.13464241282978218	0	0	3.3954085171313637	13.363543596656864	GNGT2;DHH;PTCH1;IHH;GNB3
CaM Pathway	3/35	0.01957437251737322	0.13464241282978218	0	0	5.647718558282208	22.215493496252005	ADCY1;ADCY7;CAMKK1
Calmodulin Induced Events	3/35	0.01957437251737322	0.13464241282978218	0	0	5.647718558282208	22.215493496252005	ADCY1;ADCY7;CAMKK1
Adenylate Cyclase Inhibitory Pathway	2/14	0.02154630222171703	0.14416434941076123	0	0	10.01987767584098	38.451792274102026	ADCY1;ADCY7
Erythropoietin Activates RAS	2/14	0.02154630222171703	0.14416434941076123	0	0	10.01987767584098	38.451792274102026	IRS2;EPOR
Glycogen Synthesis	2/14	0.02154630222171703	0.14416434941076123	0	0	10.01987767584098	38.451792274102026	GYG2;GYG1
Metabolism	48/2181	0.02226828172772055	0.14765275091533628	0	0	1.4045077105575323	5.343578739210259	PFKFB3;MSMO1;ADCY1;CYP46A1;ADCY7;OAZ2;CKMT2;LDHB;NEU3;GNGT2;PHKG1;GUK1;PDK4;ANKRD1;ME1;MLYCD;PCK1;GYG2;GYG1;PDK2;FDFT1;ABCA1;ACOT9;ARG1;ELOVL3;ADIPOQ;AMPD1;DHCR24;CTPS1;NR1D1;CPT1B;LSS;AGMAT;HAL;VCAN;CYP24A1;NMNAT1;UROC1;ETHE1;CTH;MAPKAPK2;AHRR;DPEP1;GNB3;AGXT;HPD;CRAT;PFKM
Ca-dependent Events	3/37	0.02268828208381315	0.1490944251222007	0	0	5.314958498736918	20.12193696687157	ADCY1;ADCY7;CAMKK1
Signaling by NTRKs	6/134	0.02357608985883748	0.15211407875227476	0	0	2.836155185758514	10.628554583954449	MEF2C;EGR2;SRF;MAPKAPK2;IRS2;DNM1
Defective B3GALTL Causes PpS	3/38	0.02434026624921767	0.15211407875227476	0	0	5.162839614373357	19.18316692128552	ADAMTS5;SPON1;CFP
FOXO-mediated Transcription	4/67	0.02450787702570941	0.15211407875227476	0	0	3.8306227106227104	14.206862972778058	CCNG2;TXNIP;PCK1;FOXO1
Anchoring Fibril Formation	2/15	0.02459453175478355	0.15211407875227476	0	0	9.248647377087744	34.26837633053729	COL1A1;COL1A2
Degradation of Cysteine and Homocysteine	2/15	0.02459453175478355	0.15211407875227476	0	0	9.248647377087744	34.26837633053729	CTH;ETHE1
Regulation of Pyruvate Dehydrogenase (PDH) Complex	2/15	0.02459453175478355	0.15211407875227476	0	0	9.248647377087744	34.26837633053729	PDK4;PDK2
Eicosanoid Ligand-Binding Receptors	2/15	0.02459453175478355	0.15211407875227476	0	0	9.248647377087744	34.26837633053729	PTGER4;TBXA2R
O-glycosylation of TSR Domain-Containing Proteins	3/39	0.02605555019556003	0.15980737453276825	0	0	5.019171779141105	18.30755190436089	ADAMTS5;SPON1;CFP
Fatty Acid Metabolism	7/176	0.02673790312259094	0.1626371627952639	0	0	2.508618471829174	9.085396106921332	ACOT9;MAPKAPK2;ELOVL3;DPEP1;MLYCD;CPT1B;CRAT
Platelet Adhesion to Exposed Collagen	2/16	0.02780705440328759	0.1663901791936558	0	0	8.587592835299258	30.764755360746953	COL1A1;COL1A2
Glycogen Storage Diseases	2/16	0.02780705440328759	0.1663901791936558	0	0	8.587592835299258	30.764755360746953	GYG2;GYG1
DAG and IP3 Signaling	3/41	0.02967552692844598	0.17472950255468994	0	0	4.7545205037132705	16.723705331542707	ADCY1;ADCY7;CAMKK1
Signaling by Retinoic Acid	3/41	0.02967552692844598	0.17472950255468994	0	0	4.7545205037132705	16.723705331542707	DHRS9;PDK4;PDK2
Platelet Activation, Signaling and Aggregation	9/262	0.02994305257508394	0.1749054499623951	0	0	2.1586215415019763	7.573432905673567	COL1A1;COL1A2;GNGT2;TRPC3;TBXA2R;EGF;SERPING1;GNB3;VCL
Transcriptional Regulation by RUNX2	5/106	0.03082384085725995	0.17788192791799293	0	0	2.9901601271238234	10.404162992532292	COL1A1;UCMA;IHH;SP7;RUNX2
PKA Activation in Glucagon Signalling	2/17	0.03117767486606125	0.17788192791799293	0	0	8.014678899082568	27.795331115516433	ADCY1;ADCY7
FOXO-mediated Transcription of Cell Cycle Genes	2/17	0.03117767486606125	0.17788192791799293	0	0	8.014678899082568	27.795331115516433	CCNG2;FOXO1
Integration of Energy Metabolism	5/108	0.0330326830363244	0.1870158054979597	0	0	2.9317991130288865	9.998190830160311	GNGT2;ADIPOQ;GNB3;ADCY1;ADCY7
PKA Activation	2/18	0.03470035613914648	0.19348077362433191	0	0	7.513379204892966	25.2525075442342	ADCY1;ADCY7
G Beta Gamma Signalling Through BTK	2/18	0.03470035613914648	0.19348077362433191	0	0	7.513379204892966	25.2525075442342	GNGT2;GNB3
Adipogenesis	5/110	0.03533773849108278	0.1940938472346039	0	0	2.875661375661376	9.612771794299876	EGR2;ZNF638;ADIPOQ;ELOVL3;PCK1
PI3K AKT Signaling in Cancer	5/110	0.03533773849108278	0.1940938472346039	0	0	2.875661375661376	9.612771794299876	FGF6;EGF;IRS2;FOXO1;ESR2
Sensory Perception	17/640	0.03658386518099901	0.19944981313492796	0	0	1.6659258344651604	5.5111291804897595	RDH8;PCDH15;GUCA1B;CASK;CABP1;RLBP1;GRK1;OPN1SW;DHRS9;CAPZB;GRK7;RHO;CDH23;SAG;CHRNA10;GNB3;SCN4B
Prostacyclin Signalling Through Prostacyclin Receptor	2/19	0.03836921596652653	0.2061295105938943	0	0	7.071055945313906	23.055176555122703	GNGT2;GNB3
Scavenging by Class A Receptors	2/19	0.03836921596652653	0.2061295105938943	0	0	7.071055945313906	23.055176555122703	COL1A1;COL1A2
PKA-mediated Phosphorylation of CREB	2/20	0.04217852345948587	0.2201659096892312	0	0	6.677879714576962	21.1411261633268	ADCY1;ADCY7
G Beta Gamma Signalling Through CDC42	2/20	0.04217852345948587	0.2201659096892312	0	0	6.677879714576962	21.1411261633268	GNGT2;GNB3
G Beta Gamma Signalling Through PLC Beta	2/20	0.04217852345948587	0.2201659096892312	0	0	6.677879714576962	21.1411261633268	GNGT2;GNB3
Synthesis of Leukotrienes (LT) and Eoxins (EX)	2/20	0.04217852345948587	0.2201659096892312	0	0	6.677879714576962	21.1411261633268	MAPKAPK2;DPEP1
Metabolism of Steroids	6/155	0.04334555646349391	0.22466429265585575	0	0	2.4338105429384753	7.638638719579232	CYP24A1;MSMO1;DHCR24;CYP46A1;LSS;FDFT1
Metabolism of Lipids	19/758	0.04608289015479698	0.23250893171146292	0	0	1.5701601990484089	4.83187524707682	ABCA1;ACOT9;ELOVL3;MSMO1;DHCR24;NR1D1;CYP46A1;CPT1B;LSS;NEU3;CYP24A1;MAPKAPK2;ANKRD1;ME1;AHRR;DPEP1;MLYCD;CRAT;FDFT1
Presynaptic Function of Kainate Receptors	2/21	0.04612269569276302	0.23250893171146292	0	0	6.32609045549654	19.461901840578214	GNGT2;GNB3
Formation of the Ureteric Bud	2/21	0.04612269569276302	0.23250893171146292	0	0	6.32609045549654	19.461901840578214	HOXD11;HOXA11
Synthesis, Secretion, and Inactivation of Glucagon-like Peptide-1 (GLP-1)	2/21	0.04612269569276302	0.23250893171146292	0	0	6.32609045549654	19.461901840578214	PCSK1;GNB3
PLC Beta Mediated Events	3/49	0.04664153035874332	0.23352494111588493	0	0	3.926046945852227	12.034370072260147	ADCY1;ADCY7;CAMKK1
Constitutive Signaling by Aberrant PI3K in Cancer	4/83	0.04805948110632317	0.2389985006368504	0	0	3.0523076923076924	9.264717903867322	FGF6;EGF;IRS2;ESR2
Regulation of TNFR1 Signaling	3/50	0.04903541645891017	0.2414671418166062	0	0	3.8423182352173346	11.585405806889046	USP2;MAPKAPK2;ULK1
Class A 1 (Rhodopsin-like Receptors)	10/333	0.04965768789034954	0.2414671418166062	0	0	1.8777720624629988	5.638202260668733	PTGER4;OPN4;OPN1SW;TBXA2R;PMCH;RHO;UTS2;RXFP1;S1PR4;DRD4
Transcriptional Regulation of White Adipocyte Differentiation	4/84	0.04983611194235907	0.2414671418166062	0	0	3.014	9.039032470856496	EGR2;ZNF638;ADIPOQ;PCK1
ADP Signalling Through P2Y Purinoceptor 12	2/22	0.05019629442654993	0.2414671418166062	0	0	6.009480122324159	17.97924719064537	GNGT2;GNB3
Chaperone Mediated Autophagy	2/22	0.05019629442654993	0.2414671418166062	0	0	6.009480122324159	17.97924719064537	VIM;CFTR
Protein-protein Interactions at Synapses	4/88	0.05729904187960016	0.27087238596464286	0	0	2.8698901098901097	8.206368623003383	NLGN1;IL1RAPL1;CASK;DLGAP3
Estrogen-dependent Nuclear Events Downstream of ESR-membrane Signaling	2/24	0.05871072261456411	0.27087238596464286	0	0	5.462607728662775	15.487218895583483	EGF;SRF
G-protein Activation	2/24	0.05871072261456411	0.27087238596464286	0	0	5.462607728662775	15.487218895583483	GNGT2;GNB3
Glutamate Neurotransmitter Release Cycle	2/24	0.05871072261456411	0.27087238596464286	0	0	5.462607728662775	15.487218895583483	SLC17A7;SLC1A7
Incretin Synthesis, Secretion, and Inactivation	2/24	0.05871072261456411	0.27087238596464286	0	0	5.462607728662775	15.487218895583483	PCSK1;GNB3
NR1H2 and NR1H3-mediated Signaling	3/54	0.05919479591131088	0.27087238596464286	0	0	3.540238181162035	10.007975952906577	ABCA1;APOD;PCK1
G-protein Mediated Events	3/54	0.05919479591131088	0.27087238596464286	0	0	3.540238181162035	10.007975952906577	ADCY1;ADCY7;CAMKK1
Selective Autophagy	4/89	0.05925333442976562	0.27087238596464286	0	0	2.835981900452489	8.014295473037924	MTERF3;ULK1;VIM;CFTR
ADP Signalling Through P2Y Purinoceptor 1	2/25	0.06314137033967092	0.28164877921210785	0	0	5.224837122723042	14.432980831585397	GNGT2;GNB3
G Beta Gamma Signalling Through PI3Kgamma	2/25	0.06314137033967092	0.28164877921210785	0	0	5.224837122723042	14.432980831585397	GNGT2;GNB3
Signaling by Erythropoietin	2/25	0.06314137033967092	0.28164877921210785	0	0	5.224837122723042	14.432980831585397	IRS2;EPOR
Interleukin-7 Signaling	2/25	0.06314137033967092	0.28164877921210785	0	0	5.224837122723042	14.432980831585397	IRS2;RAG2
Neurexins and Neuroligins	3/57	0.06740904839542214	0.2982830609416847	0	0	3.343047034764826	9.01611768944894	NLGN1;CASK;DLGAP3
Endogenous Sterols	2/26	0.0676810749691051	0.2982830609416847	0	0	5.006880733944954	13.48327286688454	AHRR;CYP46A1
G Alpha (Q) Signalling Events	7/219	0.07074998846749823	0.3099523304290399	0	0	1.995385561936013	5.284983996861372	OPN4;GNGT2;TRPC3;TBXA2R;PMCH;UTS2;GNB3
Cardiogenesis	2/27	0.0723250746312783	0.31160805309847556	0	0	4.806360856269113	12.624312427740405	MEF2C;SRF
Metabolism of Amino Acids and Derivatives	10/358	0.07300774426681225	0.31160805309847556	0	0	1.7406226353907686	4.5555397332153	CKMT2;HAL;UROC1;ARG1;ETHE1;CTH;AGXT;HPD;OAZ2;AGMAT
TNF Signaling	3/59	0.0731576994719743	0.31160805309847556	0	0	3.223323838737949	8.429436338252792	USP2;MAPKAPK2;ULK1
Signaling by Hedgehog	5/136	0.0742772651619473	0.31160805309847556	0	0	2.301856563943078	5.984712804705266	DHH;PTCH1;IHH;ADCY1;ADCY7
Adrenaline,noradrenaline Inhibits Insulin Secretion	2/28	0.07706873377040246	0.31160805309847556	0	0	4.621265584568337	11.844569919420811	GNGT2;GNB3
Peroxisomal Lipid Metabolism	2/28	0.07706873377040246	0.31160805309847556	0	0	4.621265584568337	11.844569919420811	MLYCD;CRAT
Sulfur Amino Acid Metabolism	2/28	0.07706873377040246	0.31160805309847556	0	0	4.621265584568337	11.844569919420811	CTH;ETHE1
Acetylcholine Inhibits Contraction of Outer Hair Cells	1/5	0.07959553530232799	0.31160805309847556	0	0	14.990091463414634	37.93688265566582	CHRNA10
NR1H2 & NR1H3 Regulate Gene Expression Linked to Gluconeogenesis	1/5	0.07959553530232799	0.31160805309847556	0	0	14.990091463414634	37.93688265566582	PCK1
Alternative Complement Activation	1/5	0.07959553530232799	0.31160805309847556	0	0	14.990091463414634	37.93688265566582	CFP
Regulation of NPAS4 Gene Transcription	1/5	0.07959553530232799	0.31160805309847556	0	0	14.990091463414634	37.93688265566582	SRF
Dopamine Receptors	1/5	0.07959553530232799	0.31160805309847556	0	0	14.990091463414634	37.93688265566582	DRD4
Electric Transmission Across Gap Junctions	1/5	0.07959553530232799	0.31160805309847556	0	0	14.990091463414634	37.93688265566582	PANX2
Formation of Lateral Plate Mesoderm	1/5	0.07959553530232799	0.31160805309847556	0	0	14.990091463414634	37.93688265566582	IHH
Sodium-coupled Sulphate, Di- and Tri-Carboxylate Transporters	1/5	0.07959553530232799	0.31160805309847556	0	0	14.990091463414634	37.93688265566582	SLC13A2
IRS Activation	1/5	0.07959553530232799	0.31160805309847556	0	0	14.990091463414634	37.93688265566582	IRS2
Toxicity of Botulinum Toxin Type E (botE)	1/5	0.07959553530232799	0.31160805309847556	0	0	14.990091463414634	37.93688265566582	SV2B
MECP2 Regulates Transcription Factors	1/5	0.07959553530232799	0.31160805309847556	0	0	14.990091463414634	37.93688265566582	MEF2C
Transmission Across Electrical Synapses	1/5	0.07959553530232799	0.31160805309847556	0	0	14.990091463414634	37.93688265566582	PANX2
Tyrosine Catabolism	1/5	0.07959553530232799	0.31160805309847556	0	0	14.990091463414634	37.93688265566582	HPD
Activation of G Protein Gated Potassium Channels	2/29	0.08190754026657035	0.3156227729643758	0	0	4.449881073734285	11.13433323093521	GNGT2;GNB3
G Protein Gated Potassium Channels	2/29	0.08190754026657035	0.3156227729643758	0	0	4.449881073734285	11.13433323093521	GNGT2;GNB3
Inhibition of Voltage Gated Ca2+ Channels via Gbeta Gamma Subunits	2/29	0.08190754026657035	0.3156227729643758	0	0	4.449881073734285	11.13433323093521	GNGT2;GNB3
Peroxisomal Protein Import	3/63	0.085280874406511	0.32691001855829216	0	0	3.0078220858895706	7.404671646436377	MLYCD;AGXT;CRAT
Activation of Kainate Receptors Upon Glutamate Binding	2/30	0.08683710269082531	0.32944385350746097	0	0	4.290738313674093	10.48536860252108	GNGT2;GNB3
Interconversion of Nucleotide Di- and Triphosphates	2/30	0.08683710269082531	0.32944385350746097	0	0	4.290738313674093	10.48536860252108	GUK1;CTPS1
Macroautophagy	5/143	0.08760348993132082	0.33064701840744676	0	0	2.18431293612453	5.318658801225328	MTERF3;TSC1;ULK1;VIM;CFTR
Cytochrome P450 - Arranged by Substrate Type	3/65	0.09164219661332156	0.3380195829408214	0	0	2.910498713635464	6.955694501810953	CYP24A1;AHRR;CYP46A1
EGFR Downregulation	2/31	0.09185314753826668	0.3380195829408214	0	0	4.142570916376674	9.890654014508344	EGF;SPRY1
FOXO-mediated Transcription of Oxidative Stress, Metabolic and Neuronal Genes	2/31	0.09185314753826668	0.3380195829408214	0	0	4.142570916376674	9.890654014508344	PCK1;FOXO1
MAPK Targets Nuclear Events Mediated by MAP Kinases	2/31	0.09185314753826668	0.3380195829408214	0	0	4.142570916376674	9.890654014508344	MEF2C;MAPKAPK2
Turbulent Flow Shear Stress Activates Signaling by PIEZO1 and Integrins in Endothelial Cells	2/31	0.09185314753826668	0.3380195829408214	0	0	4.142570916376674	9.890654014508344	CAPNS2;VCL
Neddylation	7/234	0.0926297760703406	0.3384883584029674	0	0	1.8620953840260488	4.430194239380019	ANKRD9;WSB1;ASB10;LMO7;ASB15;DDB2;ASB16
Sulfide Oxidation to Sulfate	1/6	0.094739948139961	0.3384883584029674	0	0	11.991463414634149	28.25931686277637	ETHE1
LTC4-CYSLTR Mediated IL4 Production	1/6	0.094739948139961	0.3384883584029674	0	0	11.991463414634149	28.25931686277637	DPEP1
Toxicity of Botulinum Toxin Type D (botD)	1/6	0.094739948139961	0.3384883584029674	0	0	11.991463414634149	28.25931686277637	SV2B
Toxicity of Botulinum Toxin Type F (botF)	1/6	0.094739948139961	0.3384883584029674	0	0	11.991463414634149	28.25931686277637	SV2B
Vitamins	1/6	0.094739948139961	0.3384883584029674	0	0	11.991463414634149	28.25931686277637	CYP24A1
Phase 0 - Rapid Depolarisation	2/32	0.09695151659719418	0.3414177809355738	0	0	4.004281345565749	9.344167726664798	CACNG7;SCN4B
G-protein Beta Gamma Signalling	2/32	0.09695151659719418	0.3414177809355738	0	0	4.004281345565749	9.344167726664798	GNGT2;GNB3
Thrombin Signalling Through Proteinase Activated Receptors (PARs)	2/32	0.09695151659719418	0.3414177809355738	0	0	4.004281345565749	9.344167726664798	GNGT2;GNB3
Stimuli-sensing Channels	4/107	0.10024991035855126	0.3513520667804463	0	0	2.338222554144884	5.378120226471672	RYR1;TRPC3;ASIC2;CLCN1
Glucagon-type Ligand Receptors	2/33	0.10212816429220184	0.3539124444593935	0	0	3.8749136825490775	8.840719188827324	GNGT2;GNB3
Diseases of Carbohydrate Metabolism	2/34	0.1073791551532014	0.3539124444593935	0	0	3.753631498470948	8.375812793379595	GYG2;GYG1
Late Endosomal Microautophagy	2/34	0.1073791551532014	0.3539124444593935	0	0	3.753631498470948	8.375812793379595	VIM;CFTR
Developmental Biology	29/1385	0.10789878666945632	0.3539124444593935	0	0	1.305641592920354	2.9070915017071024	LAMA2;DHH;SRF;IHH;IRS2;HOXD11;FOXO1;HOXA11;DRP2;CACNA1S;PCK1;MEF2C;EGR2;MEF2B;TRPC3;EGF;ELOVL3;ADIPOQ;TBX6;DNM1;MAG;COL2A1;ZNF638;COL5A2;COL9A1;MYF6;COL9A2;BIRC7;SCN4B
Activation of C3 and C5	1/7	0.10963592029448604	0.3539124444593935	0	0	9.992378048780488	22.089053171690384	CFP
Activation of RAC1 Downstream of NMDARs	1/7	0.10963592029448604	0.3539124444593935	0	0	9.992378048780488	22.089053171690384	CAMKK1
Aryl Hydrocarbon Receptor Signalling	1/7	0.10963592029448604	0.3539124444593935	0	0	9.992378048780488	22.089053171690384	AHRR
PTK6 Promotes HIF1A Stabilization	1/7	0.10963592029448604	0.3539124444593935	0	0	9.992378048780488	22.089053171690384	LRRK2
CREB Phosphorylation	1/7	0.10963592029448604	0.3539124444593935	0	0	9.992378048780488	22.089053171690384	MAPKAPK2
Cation-coupled Chloride Cotransporters	1/7	0.10963592029448604	0.3539124444593935	0	0	9.992378048780488	22.089053171690384	SLC12A3
RAS Signaling Downstream of NF1 Loss-Of-Function Variants	1/7	0.10963592029448604	0.3539124444593935	0	0	9.992378048780488	22.089053171690384	SPRED3
RUNX1 Regulates Transcription of Genes Involved in Differentiation of Myeloid Cells	1/7	0.10963592029448604	0.3539124444593935	0	0	9.992378048780488	22.089053171690384	RUNX2
Release of Apoptotic Factors From the Mitochondria	1/7	0.10963592029448604	0.3539124444593935	0	0	9.992378048780488	22.089053171690384	DIABLO
SMAC (DIABLO) Binds to IAPs	1/7	0.10963592029448604	0.3539124444593935	0	0	9.992378048780488	22.089053171690384	DIABLO
SMAC(DIABLO)-mediated Dissociation of IAP Caspase Complexes	1/7	0.10963592029448604	0.3539124444593935	0	0	9.992378048780488	22.089053171690384	DIABLO
SOS-mediated Signalling	1/7	0.10963592029448604	0.3539124444593935	0	0	9.992378048780488	22.089053171690384	IRS2
GLI Proteins Bind Promoters of Hh Responsive Genes to Promote Transcription	1/7	0.10963592029448604	0.3539124444593935	0	0	9.992378048780488	22.089053171690384	PTCH1
Highly Sodium Permeable Postsynaptic Acetylcholine Nicotinic Receptors	1/7	0.10963592029448604	0.3539124444593935	0	0	9.992378048780488	22.089053171690384	CHRNA4
PI5P, PP2A and IER3 Regulate PI3K AKT Signaling	4/111	0.11077218731731336	0.35601890770979316	0	0	2.250352264557872	4.951404075138177	FGF6;EGF;IRS2;ESR2
Diseases Associated With O-glycosylation of Proteins	3/71	0.11184170996416296	0.35753313236309836	0	0	2.652878022374594	5.811582184093404	ADAMTS5;SPON1;CFP
GPVI-mediated Activation Cascade	2/35	0.11270066128836796	0.35753313236309836	0	0	3.6396997497914927	7.945537312361857	COL1A1;COL1A2
Inwardly Rectifying K+ Channels	2/35	0.11270066128836796	0.35753313236309836	0	0	3.6396997497914927	7.945537312361857	GNGT2;GNB3
Detoxification of Reactive Oxygen Species	2/36	0.11808895992350917	0.36444466425803146	0	0	3.5324698686814173	7.546475576921791	ERO1A;AQP8
Hedgehog 'On' State	3/73	0.11892270845470508	0.36444466425803146	0	0	2.576818580192813	5.486772146288927	DHH;PTCH1;IHH
Autophagy	5/158	0.12000436176132416	0.36444466425803146	0	0	1.9686516581941416	4.173988771077126	MTERF3;TSC1;ULK1;VIM;CFTR
Anti-inflammatory Response Favouring Leishmania Parasite Infection	5/159	0.12234171459041032	0.36444466425803146	0	0	1.955767997434664	4.108945760532733	GNGT2;DPEP1;GNB3;ADCY1;ADCY7
Leishmania Parasite Growth and Survival	5/159	0.12234171459041032	0.36444466425803146	0	0	1.955767997434664	4.108945760532733	GNGT2;DPEP1;GNB3;ADCY1;ADCY7
AMPK Inhibits chREBP Transcriptional Activation Activity	1/8	0.12428751457712756	0.36444466425803146	0	0	8.564459930313589	17.858249838876702	ADIPOQ
CREB1 Phosphorylation Through the Activation of CaMKII CaMKK CaMKIV Cascasde	1/8	0.12428751457712756	0.36444466425803146	0	0	8.564459930313589	17.858249838876702	CAMKK1
Defective CHST14 Causes EDS, Musculocontractural Type	1/8	0.12428751457712756	0.36444466425803146	0	0	8.564459930313589	17.858249838876702	VCAN
Defective CHST3 Causes SEDCJD	1/8	0.12428751457712756	0.36444466425803146	0	0	8.564459930313589	17.858249838876702	VCAN
Defective CHSY1 Causes TPBS	1/8	0.12428751457712756	0.36444466425803146	0	0	8.564459930313589	17.858249838876702	VCAN
RUNX2 Regulates Genes Involved in Cell Migration	1/8	0.12428751457712756	0.36444466425803146	0	0	8.564459930313589	17.858249838876702	RUNX2
Relaxin Receptors	1/8	0.12428751457712756	0.36444466425803146	0	0	8.564459930313589	17.858249838876702	RXFP1
SMAC, XIAP-regulated Apoptotic Response	1/8	0.12428751457712756	0.36444466425803146	0	0	8.564459930313589	17.858249838876702	DIABLO
Signaling by Overexpressed Wild-Type EGFR in Cancer	1/8	0.12428751457712756	0.36444466425803146	0	0	8.564459930313589	17.858249838876702	EGF
HDL Assembly	1/8	0.12428751457712756	0.36444466425803146	0	0	8.564459930313589	17.858249838876702	ABCA1
Inhibition of Signaling by Overexpressed EGFR	1/8	0.12428751457712756	0.36444466425803146	0	0	8.564459930313589	17.858249838876702	EGF
Linoleic Acid (LA) Metabolism	1/8	0.12428751457712756	0.36444466425803146	0	0	8.564459930313589	17.858249838876702	ELOVL3
Transport of Fatty Acids	1/8	0.12428751457712756	0.36444466425803146	0	0	8.564459930313589	17.858249838876702	APOD
Metabolism of Ingested SeMet, Sec, MeSec Into H2Se	1/8	0.12428751457712756	0.36444466425803146	0	0	8.564459930313589	17.858249838876702	CTH
Cooperation of PDCL (PhLP1) and TRiC CCT in G-protein Beta Folding	2/38	0.12905155491678877	0.3769124778522085	0	0	3.335881753312946	6.830362346737285	GNGT2;GNB3
Negative Regulation of the PI3K AKT Network	4/118	0.13030317790196225	0.37906379026025383	0	0	2.111417004048583	4.302838567099628	FGF6;EGF;IRS2;ESR2
Mitophagy	2/39	0.13461890997661438	0.38233057541139104	0	0	3.245557484089594	6.50834037983434	MTERF3;ULK1
NGF-stimulated Transcription	2/39	0.13461890997661438	0.38233057541139104	0	0	3.245557484089594	6.50834037983434	EGR2;SRF
Platelet Aggregation (Plug Formation)	2/39	0.13461890997661438	0.38233057541139104	0	0	3.245557484089594	6.50834037983434	COL1A1;COL1A2
Multifunctional Anion Exchangers	1/9	0.13869872776473016	0.38233057541139104	0	0	7.493521341463414	14.803085158750545	SLC5A12
Myoclonic Epilepsy of Lafora	1/9	0.13869872776473016	0.38233057541139104	0	0	7.493521341463414	14.803085158750545	GYG1
Abacavir ADME	1/9	0.13869872776473016	0.38233057541139104	0	0	7.493521341463414	14.803085158750545	PCK1
Axonal Growth Inhibition (RHOA Activation)	1/9	0.13869872776473016	0.38233057541139104	0	0	7.493521341463414	14.803085158750545	MAG
Beta-oxidation of pristanoyl-CoA	1/9	0.13869872776473016	0.38233057541139104	0	0	7.493521341463414	14.803085158750545	CRAT
PI3K AKT Activation	1/9	0.13869872776473016	0.38233057541139104	0	0	7.493521341463414	14.803085158750545	IRS2
Ca2+ Activated K+ Channels	1/9	0.13869872776473016	0.38233057541139104	0	0	7.493521341463414	14.803085158750545	KCNN1
Displacement of DNA Glycosylase by APEX1	1/9	0.13869872776473016	0.38233057541139104	0	0	7.493521341463414	14.803085158750545	MPG
EGFR Interacts With Phospholipase C-gamma	1/9	0.13869872776473016	0.38233057541139104	0	0	7.493521341463414	14.803085158750545	EGF
Highly Calcium Permeable Nicotinic Acetylcholine Receptors	1/9	0.13869872776473016	0.38233057541139104	0	0	7.493521341463414	14.803085158750545	CHRNA4
Toxicity of Botulinum Toxin Type A (botA)	1/9	0.13869872776473016	0.38233057541139104	0	0	7.493521341463414	14.803085158750545	SV2B
Class C 3 (Metabotropic Glutamate Pheromone Receptors)	2/40	0.1402391703805193	0.3851344380599336	0	0	3.1599871237727344	6.2074975208149175	GRM3;GRM6
Nervous System Development	13/567	0.14439477755562505	0.3950690926951177	0	0	1.4196008316958368	2.7472175197728297	EGR2;TRPC3;LAMA2;IRS2;DNM1;DRP2;MAG;COL2A1;COL5A2;COL9A1;COL9A2;CACNA1S;SCN4B
G Alpha (12 13) Signalling Events	3/80	0.14493023780935024	0.3950690926951177	0	0	2.341725758903673	4.523049791992637	GNGT2;TBXA2R;GNB3
Sensory Perception of Sweet, Bitter, and Umami (Glutamate) Taste	2/41	0.14590910393405102	0.3959458771140757	0	0	3.0788049870618677	5.925995868244017	GNB3;SCN4B
Diseases of Metabolism	7/264	0.14632782415085405	0.3959458771140757	0	0	1.642192522415835	3.1561393392224257	ADAMTS5;SPON1;VCAN;CYP24A1;CFP;GYG2;GYG1
Glucagon-like Peptide-1 (GLP1) Regulates Insulin Secretion	2/42	0.15162556982753586	0.3989889708555552	0	0	3.0016819571865443	5.662196205823244	GNGT2;GNB3
AKT Phosphorylates Targets in the Nucleus	1/10	0.1528734915506339	0.3989889708555552	0	0	6.6605691056910565	12.509511580612491	FOXO1
p75NTR Regulates Axonogenesis	1/10	0.1528734915506339	0.3989889708555552	0	0	6.6605691056910565	12.509511580612491	MAG
CaMK IV-mediated Phosphorylation of CREB	1/10	0.1528734915506339	0.3989889708555552	0	0	6.6605691056910565	12.509511580612491	CAMKK1
Caspase Activation via Dependence Receptors in the Absence of Ligand	1/10	0.1528734915506339	0.3989889708555552	0	0	6.6605691056910565	12.509511580612491	DAPK2
Creatine Metabolism	1/10	0.1528734915506339	0.3989889708555552	0	0	6.6605691056910565	12.509511580612491	CKMT2
