Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Metal Ion Transport (GO:0030001)	17/180	7.828160258838919e-9	1.4568206241699227e-5	0	0	6.521079125373604	121.71945227051344	KCNG1;RYR1;KCNF1;SLC12A3;KCNH5;TRPC3;CHRNA4;ATP1A4;SLC4A11;SLC5A12;CACNG7;CDH23;KCNN1;SLC17A7;CACNA1S;SCN4B;KCNK3
Skeletal System Development (GO:0001501)	15/160	6.636880049678537e-8	6.175616886225878e-5	0	0	6.432901383703053	106.32324342791692	PTGER4;GDF10;UCMA;COL11A2;IHH;STC1;HOXA11;COL1A1;VCAN;COL1A2;COL2A1;EPYC;COL10A1;COL9A2;MATN3
Extracellular Matrix Organization (GO:0030198)	15/182	3.601306149295959e-7	2.2340102479465932e-4	0	0	5.579160151035508	82.7768780401208	COL11A1;COL11A2;LOXL3;COL1A1;ADAMTS5;COL1A2;COL2A1;P4HA1;COL5A2;COL8A2;COL9A1;MATN1;COL10A1;COL9A2;MATN3
Modulation of Chemical Synaptic Transmission (GO:0050804)	12/117	5.258768476124372e-7	2.325818396326125e-4	0	0	7.053988283010365	101.9879647990936	GRM3;SLC8A3;MEF2C;NLGN1;GRM6;LRRK2;ADIPOQ;CASK;EIF4EBP2;DLGAP3;CPLX4;SLC8A2
Collagen Fibril Organization (GO:0030199)	8/45	6.248840398511889e-7	2.325818396326125e-4	0	0	13.224888439841711	188.92678535533173	COL1A1;COL1A2;COL2A1;P4HA1;COL11A1;COL11A2;COL5A2;LOXL3
External Encapsulating Structure Organization (GO:0045229)	11/111	2.211820208804152e-6	5.88028201226361e-4	0	0	6.769842767295597	88.15482607221827	ADAMTS5;COL1A2;COL2A1;COL11A1;COL5A2;COL8A2;COL9A1;MATN1;COL10A1;COL9A2;MATN3
Extracellular Structure Organization (GO:0043062)	11/111	2.211820208804152e-6	5.88028201226361e-4	0	0	6.769842767295597	88.15482607221827	ADAMTS5;COL1A2;COL2A1;COL11A1;COL5A2;COL8A2;COL9A1;MATN1;COL10A1;COL9A2;MATN3
Regulation of Carbohydrate Metabolic Process (GO:0006109)	5/15	3.064480658804357e-6	7.128748132543635e-4	0	0	30.34104938271605	385.1988109710359	PDK4;GNB3;FOXK1;MLYCD;PDK2
Cartilage Development (GO:0051216)	8/57	4.035752679888004e-6	8.345039708079529e-4	0	0	9.98003687456291	123.95522899778852	MEF2C;COL2A1;SNX19;EPYC;COL11A2;IHH;RUNX2;HOXA11
Regulation of Glucose Metabolic Process (GO:0010906)	6/28	5.254750339963323e-6	9.262181157201714e-4	0	0	16.590768364762173	201.6836526111468	PDK4;GNB3;FOXK1;IRS2;MLYCD;PDK2
Monoatomic Ion Transport (GO:0006811)	10/100	5.91458786274158e-6	9.262181157201714e-4	0	0	6.820271682340648	82.10303574013015	SLC8A3;PANX2;SLC12A3;SLC32A1;CHRNA4;ATP1A4;SLC5A12;SLC17A7;SLC1A7;SLC8A2
Sensory Perception of Light Stimulus (GO:0050953)	10/101	6.4700889330264525e-6	9.262181157201714e-4	0	0	6.744979158772262	80.59117413149073	COL1A1;COL2A1;PRPH2;COL11A1;ROM1;GUCA1B;PCDH15;CDH23;CABP1;ARR3
Visual Perception (GO:0007601)	10/101	6.4700889330264525e-6	9.262181157201714e-4	0	0	6.744979158772262	80.59117413149073	COL1A1;COL2A1;PRPH2;GRM6;COL11A1;ROM1;GUCA1B;CABP1;REEP6;ARR3
Glucan Biosynthetic Process (GO:0009250)	4/9	8.487824898539468e-6	0.00105305614241213	0	0	48.40861538461539	565.261485643423	PER2;NR1D1;GYG2;GYG1
Glycogen Biosynthetic Process (GO:0005978)	4/9	8.487824898539468e-6	0.00105305614241213	0	0	48.40861538461539	565.261485643423	PER2;NR1D1;GYG2;GYG1
Negative Regulation of Multicellular Organismal Process (GO:0051241)	15/243	1.3007234184715297e-5	0.00144827241901305	0	0	4.073709353000336	45.8292500990433	PTGER4;GDF10;PTPRU;MEF2C;PTCH1;SRF;ARRDC3;ADIPOQ;STC1;NR1D1;HOXC10;SPRED3;ADAMTS5;RGCC;SPRY1
Regulation of Small Molecule Metabolic Process (GO:0062012)	6/33	1.4414387951723595e-5	0.00144827241901305	0	0	13.514963880288958	150.65513639178238	ADIPOQ;PDK4;GNB3;FOXK1;MLYCD;PDK2
Inorganic Cation Transmembrane Transport (GO:0098662)	17/307	1.4469940841434052e-5	0.00144827241901305	0	0	3.6414345711759504	40.578097118380846	KCNG1;KCNF1;SLC12A3;KCNH5;TRPC3;AQP8;ATP1A4;SLC4A11;SLC8A2;SLC8A3;KCNV2;KCNN1;CACNA1S;RHCG;ASIC2;SCN4B;KCNK3
Glycogen Metabolic Process (GO:0005977)	5/20	1.4786231037747484e-5	0.00144827241901305	0	0	20.22222222222222	224.90779716479835	PER2;PHKG1;NR1D1;GYG2;GYG1
Positive Regulation of Cell Differentiation (GO:0045597)	16/297	3.600996818643536e-5	0.00335072753974781	0	0	3.527338464861915	36.09072104773654	CRB2;GDF10;MEF2C;LAMA2;SRF;TMEM64;FOXN1;RUNX2;HOXA11;COL1A1;GPRC5B;RGCC;MYF6;SP7;AGXT;BCL9L
Monoatomic Cation Transmembrane Transport (GO:0098655)	15/304	1.6671892560667754e-4	0.01477447240733461	0	0	3.20377757697309	27.870305882199492	KCNG1;KCNF1;SLC12A3;KCNH5;TRPC3;ATP1A4;SLC4A11;SLC8A2;SLC8A3;KCNV2;KCNN1;CACNA1S;ASIC2;SCN4B;KCNK3
Water Transport (GO:0006833)	4/18	1.833337611177266e-4	0.0150472382689362	0	0	17.28087912087912	148.68817875530988	AQP8;AQP6;AQP4;CFTR
Sodium Ion Transport (GO:0006814)	8/96	1.8596801729475155e-4	0.0150472382689362	0	0	5.5460209572359105	47.63996424022316	SLC8A3;SLC12A3;ATP1A4;SLC5A12;SLC4A11;ASIC2;SCN4B;SLC8A2
Regulation of Synaptic Transmission, Glutamatergic (GO:0051966)	6/52	2.038100997363675e-4	0.0158037748170575	0	0	7.925023556333288	67.34940109865718	GRM3;CACNG7;MEF2C;NLGN1;GRM6;LRRK2
Regulation of Cytosolic Calcium Ion Concentration (GO:0051480)	5/36	2.897748669649741e-4	0.02157084109687267	0	0	9.776981282357626	79.64726149597836	RYR1;TRPC3;CDH23;TMEM64;SLC8A2
Cellular Response to Alcohol (GO:0097306)	6/56	3.0763155182493004e-4	0.02201931992100749	0	0	7.28953560371517	58.94761511703557	PTGER4;PTCH1;ADCY1;ADCY7;CFTR;NFE2L1
Entrainment of Circadian Clock by Photoperiod (GO:0043153)	4/21	3.44880744912319e-4	0.02377122467710465	0	0	14.229140271493211	113.43914385231712	PER2;PER1;PER3;USP2
Chemical Synaptic Transmission (GO:0007268)	13/260	3.958986586594678e-4	0.02581139583466992	0	0	3.235176548967355	25.34551281122346	SLC32A1;CHRNA4;SH2D3C;GABRR3;GRM3;KCNN1;CHRNA10;UTS2;SNCG;SLC17A7;NPTX2;DRD4;KCNK3
Inorganic Anion Transmembrane Transport (GO:0098661)	7/82	4.043968197565741e-4	0.02581139583466992	0	0	5.68	44.378487150529104	GABRR3;SLC12A3;SLC25A3;AQP6;SLC1A7;CFTR;CLCN1
Photoperiodism (GO:0009648)	4/22	4.160891322085426e-4	0.02581139583466992	0	0	13.437948717948718	104.60920422066911	PER2;PER1;PER3;USP2
Muscle Cell Fate Commitment (GO:0042693)	3/10	4.857927447265171e-4	0.02916323541729188	0	0	25.851007887817705	197.23617102015228	MEF2C;MYL2;MYF6
Cellular Response to Metal Ion (GO:0071248)	8/112	5.317187831067361e-4	0.03092277048005112	0	0	4.68895279175653	35.35187103879694	RYR1;SLC13A2;MEF2C;NLGN1;LRRK2;DPEP1;ADCY1;ADCY7
Positive Regulation of Behavior (GO:0048520)	3/11	6.598446292086917e-4	0.03721123802901137	0	0	22.618481595092025	165.64658931292314	MEF2C;NLGN1;UCMA
Regulation of Epithelial to Mesenchymal Transition (GO:0010717)	7/91	7.593313919678448e-4	0.04076529543994674	0	0	5.069099378881988	36.4117071280795	SPRED3;CRB2;COL1A1;RGCC;SPRY1;AGXT;BCL9L
Regulation of Postsynaptic Membrane Potential (GO:0060078)	4/26	8.074443437873145e-4	0.04076529543994674	0	0	10.992447552447551	78.28421493717735	MEF2C;CHRNA4;LRRK2;DRD4
Chemical Synaptic Transmission, Postsynaptic (GO:0099565)	4/26	8.074443437873145e-4	0.04076529543994674	0	0	10.992447552447551	78.28421493717735	MEF2C;CHRNA4;LRRK2;DRD4
Glucose Homeostasis (GO:0042593)	7/92	8.104867981074849e-4	0.04076529543994674	0	0	5.009207161125319	35.6549129541454	ADIPOQ;PDK4;FOXK1;NR1D1;PCK1;PDK2;FOXO1
Epithelial Cell-Cell Adhesion (GO:0090136)	3/12	8.691056516287449e-4	0.04256330572844984	0	0	20.104294478527606	141.695989501582	PLEKHA7;THBS4;VCL
Skin Development (GO:0043588)	6/69	9.501607931986708e-4	0.04533972400365965	0	0	5.781512605042017	40.23284857315099	RYR1;COL1A1;COL1A2;COL5A2;TXNIP;DHCR24
Response to Calcium Ion (GO:0051592)	7/95	9.804511413768163e-4	0.04561548935255637	0	0	4.837697628458498	33.51313940673805	RYR1;MEF2C;NLGN1;TRPC3;ANXA11;DPEP1;ADCY1
Negative Regulation of Cold-Induced Thermogenesis (GO:0120163)	5/47	0.00101732861175385	0.04617679381643718	0	0	7.212301587301587	49.69690569777209	ADAMTS5;ADIPOQ;ARRDC3;NR1D1;HOXC10
Calcium Ion Transport (GO:0006816)	8/126	0.00115263554703138	0.05092036542418456	0	0	4.129679497333544	27.940189831809864	RYR1;SLC8A3;CACNG7;TRPC3;CHRNA4;CDH23;CACNA1S;SLC8A2
Anterograde Trans-Synaptic Signaling (GO:0098916)	10/189	0.00119120612589385	0.05092036542418456	0	0	3.413600462338663	22.983051417874957	GABRR3;GRM3;CHRNA4;UTS2;KCNN1;CHRNA10;SNCG;NPTX2;DRD4;KCNK3
Potassium Ion Transport (GO:0006813)	8/127	0.00121291079586407	0.05092036542418456	0	0	4.094766878714102	27.495262978499863	KCNG1;KCNF1;KCNV2;KCNH5;ATP1A4;KCNN1;SLC17A7;KCNK3
Positive Regulation of Epithelial to Mesenchymal Transition (GO:0010718)	5/49	0.00123128234502327	0.05092036542418456	0	0	6.8837682379349046	46.11917583906823	CRB2;COL1A1;RGCC;AGXT;BCL9L
Epithelium Development (GO:0060429)	9/159	0.00130106979883215	0.05263675860057918	0	0	3.6601875	24.320366313128964	VIL1;DHRS9;PTCH1;ANXA4;IHH;LOXL3;RHCG;VCL;CTSB
Calcium Ion Transmembrane Import Into Cytosol (GO:0097553)	6/74	0.00137116750463244	0.05429239842810612	0	0	5.355035512657075	35.30089055883458	ERO1A;RYR1;SLC8A3;CACNA1S;JPH1;SLC8A2
Regulation of Cell Morphogenesis (GO:0022604)	4/30	0.00140556130911668	0.05449478325554493	0	0	9.299408284023668	61.07217650640133	VIL1;ZRANB1;CAPZB;BCL9L
Modulation of Excitatory Postsynaptic Potential (GO:0098815)	4/31	0.0015930985869674	0.06050523408870093	0	0	8.954529914529914	57.68574758934524	SLC8A3;NLGN1;LRRK2;SLC8A2
Potassium Ion Transmembrane Transport (GO:0071805)	8/134	0.00170858138214657	0.06359339904349559	0	0	3.8658952677644263	24.63383974360095	KCNG1;KCNF1;SLC12A3;KCNV2;KCNH5;ATP1A4;KCNN1;KCNK3
Regulation of Focal Adhesion Assembly (GO:0051893)	5/53	0.00175653387316161	0.06409626545007396	0	0	6.30883487654321	40.025852756318606	SLC48A1;DUSP22;TSC1;APOD;VCL
Steroid Metabolic Process (GO:0008202)	7/106	0.0018555326608032	0.0664066592645146	0	0	4.297760210803689	27.031121603364923	CYP24A1;RDH8;DHRS9;MSMO1;DHCR24;CYP46A1;FDFT1
Regulation of Metabolic Process (GO:0019222)	5/55	0.00207326940337091	0.07144959349694813	0	0	6.055864197530864	37.41693509732646	LRRK2;PDK4;GNB3;S1PR4;PDK2
Striated Muscle Contraction (GO:0006941)	5/55	0.00207326940337091	0.07144959349694813	0	0	6.055864197530864	37.41693509732646	RYR1;MYL2;TNNI2;RCSD1;SCN4B
Negative Regulation of Cell Motility (GO:2000146)	8/139	0.00215163550712848	0.07144959349694813	0	0	3.717390787377232	22.830455983308	DUSP22;PTPRU;SERPINB1;RAP2A;ADIPOQ;DPEP1;STC1;VCL
Nitrogen Compound Transport (GO:0071705)	9/172	0.00223344138744981	0.07144959349694813	0	0	3.3660276073619633	20.54694496868527	SLC48A1;SLC32A1;AQP8;ARRDC2;ARRDC3;TXNIP;SLC16A10;PRICKLE1;RHCG
Intracellular Calcium Ion Homeostasis (GO:0006874)	8/140	0.00225019150011443	0.07144959349694813	0	0	3.6890399320305862	22.491117150033563	RYR1;SLC8A3;TRPC3;CDH23;STC1;TMEM64;DRD4;SLC8A2
Negative Regulation of Blood Vessel Endothelial Cell Migration (GO:0043537)	4/34	0.00225897723496456	0.07144959349694813	0	0	8.057846153846153	49.09519249266907	SLC48A1;MEF2C;RGCC;TBXA2R
Glucose Metabolic Process (GO:0006006)	5/57	0.00242976134985365	0.07144959349694813	0	0	5.822352801519468	35.05034399208299	PER2;IRS2;APOD;PCK1;PDK2
Aromatic Amino Acid Family Catabolic Process (GO:0009074)	3/17	0.00252745554316138	0.07144959349694813	0	0	12.920902716914988	77.27400391509727	HAL;UROC1;HPD
Regulation of Circadian Sleep/Wake Cycle (GO:0042749)	2/5	0.00261073205684711	0.07144959349694813	0	0	40.09785932721712	238.50706409004965	PER3;NR1D1
Renal Filtration Cell Differentiation (GO:0061318)	2/5	0.00261073205684711	0.07144959349694813	0	0	40.09785932721712	238.50706409004965	PTPRU;KLF15
Glomerular Epithelial Cell Differentiation (GO:0072311)	2/5	0.00261073205684711	0.07144959349694813	0	0	40.09785932721712	238.50706409004965	PTPRU;KLF15
Negative Regulation of T-helper 17 Cell Lineage Commitment (GO:2000329)	2/5	0.00261073205684711	0.07144959349694813	0	0	40.09785932721712	238.50706409004965	TBX21;LOXL3
Negative Regulation of Cell Fate Commitment (GO:0010454)	2/5	0.00261073205684711	0.07144959349694813	0	0	40.09785932721712	238.50706409004965	TBX21;LOXL3
Negative Regulation of Lens Fiber Cell Differentiation (GO:1902747)	2/5	0.00261073205684711	0.07144959349694813	0	0	40.09785932721712	238.50706409004965	SPRED3;SPRY1
Neurotransmitter Loading Into Synaptic Vesicle (GO:0098700)	2/5	0.00261073205684711	0.07144959349694813	0	0	40.09785932721712	238.50706409004965	SLC32A1;SLC17A7
Regulation of acyl-CoA Biosynthetic Process (GO:0050812)	2/5	0.00261073205684711	0.07144959349694813	0	0	40.09785932721712	238.50706409004965	PDK4;PDK2
Regulation of Signal Transduction (GO:0009966)	10/211	0.00268276768368163	0.07235696607726835	0	0	3.0365414307771488	17.979077286344797	SLC8A3;GRK1;GRK7;PTCH1;ADIPOQ;LRIT3;GUCA1B;SAMSN1;KAZALD1;SLC8A2
Cellular Response to Calcium Ion (GO:0071277)	5/59	0.00282880004705053	0.07520566982230072	0	0	5.60613854595336	32.89627533595711	RYR1;MEF2C;NLGN1;DPEP1;ADCY1
Fluid Transport (GO:0042044)	3/18	0.00299628196305696	0.0785363483556199	0	0	12.058895705521472	70.0668038673224	AQP8;SLC4A11;AQP4
Negative Regulation of Endothelial Cell Migration (GO:0010596)	4/37	0.00309521407622583	0.07979129479025858	0	0	7.324195804195805	42.31845780352455	SLC48A1;MEF2C;RGCC;STC1
Sodium Ion Transmembrane Transport (GO:0035725)	6/87	0.0031299110798973	0.07979129479025858	0	0	4.492604059167527	25.907727530301425	SLC8A3;SLC12A3;ATP1A4;ASIC2;SCN4B;SLC8A2
Positive Regulation of Neutrophil Chemotaxis (GO:0090023)	3/19	0.00351510720983937	0.08840019618258209	0	0	11.304639570552148	63.87896011766756	CAMK1D;DAPK2;THBS4
Chloride Transport (GO:0006821)	6/90	0.00370455648809968	0.08899688856197388	0	0	4.3314904909332155	24.2485142610089	GABRR3;SLC12A3;SLC17A7;SLC1A7;CFTR;CLCN1
Negative Regulation of Metabolic Process (GO:0009892)	5/63	0.00376571966896335	0.08899688856197388	0	0	5.218444018731375	29.128395826266892	ADAMTS5;ADIPOQ;ARRDC3;NR1D1;HOXC10
L-histidine Catabolic Process (GO:0006548)	2/6	0.00387358837910794	0.08899688856197388	0	0	30.071865443425075	167.00632921034034	HAL;UROC1
L-histidine Metabolic Process (GO:0006547)	2/6	0.00387358837910794	0.08899688856197388	0	0	30.071865443425075	167.00632921034034	HAL;UROC1
Regulation of Lens Fiber Cell Differentiation (GO:1902746)	2/6	0.00387358837910794	0.08899688856197388	0	0	30.071865443425075	167.00632921034034	SPRED3;SPRY1
Imidazole-Containing Compound Catabolic Process (GO:0052805)	2/6	0.00387358837910794	0.08899688856197388	0	0	30.071865443425075	167.00632921034034	HAL;UROC1
Regulation of acetyl-CoA Biosynthetic Process From Pyruvate (GO:0010510)	2/6	0.00387358837910794	0.08899688856197388	0	0	30.071865443425075	167.00632921034034	PDK4;PDK2
Regulation of Cardiac Conduction (GO:1903779)	3/20	0.00408551033061979	0.09257628197232431	0	0	10.639119451461566	58.51844054018509	SLC8A3;AGXT;SLC8A2
Sensory Perception of Mechanical Stimulus (GO:0050954)	6/92	0.00412887232869581	0.09257628197232431	0	0	4.230326157390741	23.223437054847967	COL1A1;COL2A1;COL11A1;COL11A2;PCDH15;CDH23
Chloride Transmembrane Transport (GO:1902476)	5/65	0.00430919259753226	0.09434596969420636	0	0	5.043981481481482	27.474590961304624	GABRR3;SLC12A3;SLC1A7;CFTR;CLCN1
Positive Regulation of Cell Junction Assembly (GO:1901890)	5/65	0.00430919259753226	0.09434596969420636	0	0	5.043981481481482	27.474590961304624	SLC48A1;NLGN1;IL1RAPL1;TSC1;AGXT
Positive Regulation of Granulocyte Chemotaxis (GO:0071624)	3/21	0.0047089509723639	0.1018656983982938	0	0	10.047546012269938	53.83766652025562	CAMK1D;DAPK2;THBS4
Skeletal Muscle Tissue Development (GO:0007519)	4/42	0.0049194333515043	0.1018656983982938	0	0	6.358866396761133	33.79458925472619	RYR1;EGR2;MEF2C;MYF6
Sensory Perception of Sound (GO:0007605)	6/96	0.00508385752977736	0.1018656983982938	0	0	4.041486068111455	21.345856138755767	COL1A1;COL2A1;COL11A1;COL11A2;PCDH15;CDH23
Negative Regulation of MAPK Cascade (GO:0043409)	7/127	0.00508637047775881	0.1018656983982938	0	0	3.5418478260869564	18.705174054877453	SPRED3;PER1;ADIPOQ;SPRY1;DUSP29;AGXT;FOXO1
Regulation of Anatomical Structure Morphogenesis (GO:0022603)	7/127	0.00508637047775881	0.1018656983982938	0	0	3.5418478260869564	18.705174054877453	CRB2;MEF2C;ZRANB1;RAP2A;CAPZB;LRRK2;BCL9L
Action Potential (GO:0001508)	5/68	0.00522597120481382	0.1018656983982938	0	0	4.803057025279248	25.235812146266063	KCNG1;KCNF1;KCNV2;CHRNA4;SCN4B
Inorganic Cation Import Across Plasma Membrane (GO:0098659)	6/97	0.00534596876012738	0.1018656983982938	0	0	3.9968700030619537	20.90927571439829	SLC8A3;SLC12A3;AQP8;ATP1A4;CACNA1S;SLC8A2
Cellular Response to Nitric Oxide (GO:0071732)	2/7	0.00536423344601439	0.1018656983982938	0	0	24.056269113149845	125.76621807152328	DPEP1;FOXO1
Cellular Response to Reactive Nitrogen Species (GO:1902170)	2/7	0.00536423344601439	0.1018656983982938	0	0	24.056269113149845	125.76621807152328	DPEP1;FOXO1
Embryonic Skeletal Joint Morphogenesis (GO:0060272)	2/7	0.00536423344601439	0.1018656983982938	0	0	24.056269113149845	125.76621807152328	HOXD11;HOXA11
Lactate Metabolic Process (GO:0006089)	2/7	0.00536423344601439	0.1018656983982938	0	0	24.056269113149845	125.76621807152328	PER2;LDHB
Negative Regulation of Circadian Rhythm (GO:0042754)	2/7	0.00536423344601439	0.1018656983982938	0	0	24.056269113149845	125.76621807152328	PER2;PASD1
Regulation of Cardiac Muscle Hypertrophy in Response to Stress (GO:1903242)	2/7	0.00536423344601439	0.1018656983982938	0	0	24.056269113149845	125.76621807152328	TRPC3;FOXO1
Cellular Response to Ketone (GO:1901655)	4/45	0.00630158729407986	0.11727253954282628	0	0	5.892682926829268	29.85795171151427	PTGER4;ADCY1;PCK1;CFTR
Synaptic Vesicle Cycle (GO:0099504)	4/45	0.00630158729407986	0.11727253954282628	0	0	5.892682926829268	29.85795171151427	NLGN1;SLC32A1;SLC17A7;CPLX4
Positive Regulation of DNA-templated Transcription (GO:0045893)	33/1274	0.00664697660669545	0.12079217053629164	0	0	1.655677635734042	8.300894091712822	ZNF395;HLF;SRF;IHH;GLIS3;FOXK1;HOXC13;FHL5;EPX;ABRA;HOXC10;FOXO1;HOXA11;TBX21;TNNI2;BCL9L;MEF2C;EGR2;MEF2B;EGF;LMO7;NR1D1;KLF15;RUNX2;ESR2;COL1A1;PER1;RGCC;MYF6;SP7;AGXT;PFKM;NFE2L1
Monoatomic Anion Transmembrane Transport (GO:0098656)	5/72	0.00665225628866027	0.12079217053629164	0	0	4.515386032798968	22.63472344925501	GABRR3;SLC12A3;SLC1A7;CFTR;CLCN1
Neurotransmitter Transport (GO:0006836)	4/46	0.00681399202354365	0.12079217053629164	0	0	5.752087912087912	28.695884627542448	SLC32A1;SH2D3C;SLC17A7;SLC1A7
Secondary Alcohol Biosynthetic Process (GO:1902653)	3/24	0.0069103940192405	0.12079217053629164	0	0	8.610867659947415	42.83672980156824	DHCR24;MSMO1;FDFT1
Regulation of Nervous System Process (GO:0031644)	2/8	0.00707487726408156	0.12079217053629164	0	0	20.045871559633028	99.25122317255348	SLC8A3;SLC8A2
Regulation of Opsin-Mediated Signaling Pathway (GO:0022400)	2/8	0.00707487726408156	0.12079217053629164	0	0	20.045871559633028	99.25122317255348	GRK1;GRK7
Skin Morphogenesis (GO:0043589)	2/8	0.00707487726408156	0.12079217053629164	0	0	20.045871559633028	99.25122317255348	COL1A1;COL1A2
Embryonic Skeletal Joint Development (GO:0072498)	2/8	0.00707487726408156	0.12079217053629164	0	0	20.045871559633028	99.25122317255348	HOXD11;HOXA11
Presynaptic Membrane Assembly (GO:0097105)	2/8	0.00707487726408156	0.12079217053629164	0	0	20.045871559633028	99.25122317255348	NLGN1;IL1RAPL1
Regulation of Trans-Synaptic Signaling (GO:0099177)	4/47	0.00735321803906686	0.1232823312675986	0	0	5.618032200357781	27.599241803767143	NLGN1;EIF4EBP2;DLGAP3;CPLX4
Intracellular Glucose Homeostasis (GO:0001678)	4/47	0.00735321803906686	0.1232823312675986	0	0	5.618032200357781	27.599241803767143	FOXK1;NR1D1;PCK1;FOXO1
Cholesterol Biosynthetic Process (GO:0006695)	3/25	0.00775834295398192	0.12385545691988456	0	0	8.21904629113218	39.93623500803849	MSMO1;DHCR24;FDFT1
Steroid Biosynthetic Process (GO:0006694)	3/25	0.00775834295398192	0.12385545691988456	0	0	8.21904629113218	39.93623500803849	RDH8;MSMO1;FDFT1
Positive Regulation of Neutrophil Migration (GO:1902624)	3/25	0.00775834295398192	0.12385545691988456	0	0	8.21904629113218	39.93623500803849	CAMK1D;DAPK2;THBS4
Regulation of Cell Junction Assembly (GO:1901888)	3/25	0.00775834295398192	0.12385545691988456	0	0	8.21904629113218	39.93623500803849	MEF2C;RAP2A;F11R
Positive Regulation of Multicellular Organismal Process (GO:0051240)	14/407	0.00781450465720356	0.12385545691988456	0	0	2.180152671755726	10.577607396362987	CRB2;PTGER4;UCMA;EGF;ELOVL3;ADIPOQ;TMEM64;COL1A1;PER2;RGCC;TBXA2R;CACNA1S;AGXT;BCL9L
Regulation of Fat Cell Differentiation (GO:0045598)	5/75	0.00788655983008802	0.12385545691988456	0	0	4.321208112874779	20.925861906181225	ADIPOQ;GNB3;NR1D1;TMEM64;FOXO1
Positive Regulation of Protein Serine/Threonine Kinase Activity (GO:0071902)	5/75	0.00788655983008802	0.12385545691988456	0	0	4.321208112874779	20.925861906181225	RGCC;LRRK2;ADIPOQ;DRD4;SLC8A2
Hexose Metabolic Process (GO:0019318)	4/48	0.00791982771277069	0.12385545691988456	0	0	5.4900699300699305	26.56307653795842	IRS2;APOD;PCK1;PDK2
Carboxylic Acid Transport (GO:0046942)	4/49	0.00851436665937904	0.12880872996605722	0	0	5.367794871794872	25.582912221799333	SLC32A1;SLC5A12;SLC16A10;SLC1A7
Regulation of Neutrophil Chemotaxis (GO:0090022)	3/26	0.00866498469079667	0.12880872996605722	0	0	7.861296345692184	37.329091515961295	CAMK1D;DAPK2;THBS4
Calcium Ion Import Across Plasma Membrane (GO:0098703)	3/26	0.00866498469079667	0.12880872996605722	0	0	7.861296345692184	37.329091515961295	SLC8A3;CACNA1S;SLC8A2
Cellular Response to Xenobiotic Stimulus (GO:0071466)	3/26	0.00866498469079667	0.12880872996605722	0	0	7.861296345692184	37.329091515961295	MEF2C;RAP2A;ADIPOQ
Negative Regulation of Macroautophagy (GO:0016242)	3/26	0.00866498469079667	0.12880872996605722	0	0	7.861296345692184	37.329091515961295	PPTC7;LRRK2;TSC1
Regulation of Actin Filament Bundle Assembly (GO:0032231)	3/26	0.00866498469079667	0.12880872996605722	0	0	7.861296345692184	37.329091515961295	PTGER4;VIL1;TSC1
Collagen Biosynthetic Process (GO:0032964)	2/9	0.00899792310348599	0.12880872996605722	0	0	17.181301878549586	80.93701531581212	COL1A1;PCOLCE
Somite Development (GO:0061053)	2/9	0.00899792310348599	0.12880872996605722	0	0	17.181301878549586	80.93701531581212	PTCH1;LOXL3
Positive Regulation of Skeletal Muscle Tissue Development (GO:0048643)	2/9	0.00899792310348599	0.12880872996605722	0	0	17.181301878549586	80.93701531581212	MEF2C;MYF6
Presynaptic Membrane Organization (GO:0097090)	2/9	0.00899792310348599	0.12880872996605722	0	0	17.181301878549586	80.93701531581212	NLGN1;IL1RAPL1
Progesterone Metabolic Process (GO:0042448)	2/9	0.00899792310348599	0.12880872996605722	0	0	17.181301878549586	80.93701531581212	DHRS9;CYP46A1
Regulation of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803)	4/50	0.00913736342690348	0.1298063613547129	0	0	5.250836120401337	24.65468875825799	ADIPOQ;MAPKAPK2;ULK1;BIRC7
Cellular Response to Decreased Oxygen Levels (GO:0036294)	5/78	0.00927160350582003	0.1307155615479628	0	0	4.142990021985455	19.392503288380688	SLC8A3;EGLN3;RGCC;TSC1;NDRG1
Calcium Ion Import Into Cytosol (GO:1902656)	3/27	0.00963114964028362	0.13395545352247787	0	0	7.533358895705521	34.9755221961655	SLC8A3;CACNA1S;SLC8A2
Regulation of Lipid Metabolic Process (GO:0019216)	4/51	0.00978932922034228	0.13395545352247787	0	0	5.1388543371522095	23.774716069833733	GNB3;IRS2;NR1D1;PCK1
Insulin Receptor Signaling Pathway (GO:0008286)	4/51	0.00978932922034228	0.13395545352247787	0	0	5.1388543371522095	23.774716069833733	PDK4;IRS2;PDK2;FOXO1
Myofibril Assembly (GO:0030239)	4/51	0.00978932922034228	0.13395545352247787	0	0	5.1388543371522095	23.774716069833733	MYBPC1;MYL2;ANKRD1;MYBPH
Regulation of Striated Muscle Contraction (GO:0006942)	3/28	0.01065757677757045	0.14372282886274354	0	0	7.231656441717791	32.842453507947	SLC8A3;MYL2;MYBPH
Sterol Biosynthetic Process (GO:0016126)	3/28	0.01065757677757045	0.14372282886274354	0	0	7.231656441717791	32.842453507947	MSMO1;DHCR24;FDFT1
Supramolecular Fiber Organization (GO:0097435)	12/339	0.01076811410322553	0.14416877946836484	0	0	2.2393424594101816	10.146832212056037	COL1A1;COL1A2;COL2A1;P4HA1;PRPH2;COL11A1;COL11A2;COL5A2;CORO6;LOXL3;KLHL24;VIM
