Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Positive Regulation of Type II Interferon Production (GO:0032729)	1/58	0.3172966423848577	0.42278959822930784	0	0	2.6736842105263157	3.069170665465753	ISG15
Protein K63-linked Ubiquitination (GO:0070534)	1/58	0.3172966423848577	0.42278959822930784	0	0	2.6736842105263157	3.069170665465753	ZFP91
Mesenchymal Cell Differentiation (GO:0048762)	1/58	0.3172966423848577	0.42278959822930784	0	0	2.6736842105263157	3.069170665465753	BMP7
Regulation of Calcium Ion Transport (GO:0051924)	1/58	0.3172966423848577	0.42278959822930784	0	0	2.6736842105263157	3.069170665465753	P2RX4
Negative Regulation of Protein-Containing Complex Assembly (GO:0031333)	1/59	0.32178134786200596	0.4254755929530872	0	0	2.627453580901857	2.979224969691473	HSPA5
Regulation of Transcription Initiation by RNA Polymerase II (GO:0060260)	1/59	0.32178134786200596	0.4254755929530872	0	0	2.627453580901857	2.979224969691473	MED11
Cellular Response to Calcium Ion (GO:0071277)	1/59	0.32178134786200596	0.4254755929530872	0	0	2.627453580901857	2.979224969691473	CLIC4
Positive Regulation of DNA-templated Transcription Initiation (GO:2000144)	1/59	0.32178134786200596	0.4254755929530872	0	0	2.627453580901857	2.979224969691473	MED11
Protein Homotetramerization (GO:0051289)	1/59	0.32178134786200596	0.4254755929530872	0	0	2.627453580901857	2.979224969691473	B2M
Protein Polymerization (GO:0051258)	1/59	0.32178134786200596	0.4254755929530872	0	0	2.627453580901857	2.979224969691473	MSRB1
Positive Regulation of DNA-templated Transcription (GO:0045893)	10/1274	0.32377911970244466	0.42753975690224577	0	0	1.216458311538864	1.3717924046298609	HES6;EGR4;HSPA5;PRMT2;CXCR3;NUCKS1;PRL;GATA1;BMP7;ZNF750
RNA Polymerase II Preinitiation Complex Assembly (GO:0051123)	1/60	0.32623681643701347	0.42753975690224577	0	0	2.5827900912646675	2.8930651345761484	MED11
Phosphatidylcholine Metabolic Process (GO:0046470)	1/60	0.32623681643701347	0.42753975690224577	0	0	2.5827900912646675	2.8930651345761484	APOA1
Response to Type II Interferon (GO:0034341)	1/60	0.32623681643701347	0.42753975690224577	0	0	2.5827900912646675	2.8930651345761484	GBP6
Positive Regulation of Cell Cycle (GO:0045787)	1/60	0.32623681643701347	0.42753975690224577	0	0	2.5827900912646675	2.8930651345761484	CHEK1
Protein Secretion (GO:0009306)	1/60	0.32623681643701347	0.42753975690224577	0	0	2.5827900912646675	2.8930651345761484	PDIA4
Regulation of SMAD Protein Signal Transduction (GO:0060390)	1/60	0.32623681643701347	0.42753975690224577	0	0	2.5827900912646675	2.8930651345761484	BMP7
Metal Ion Transport (GO:0030001)	2/180	0.330263748680125	0.4311548391490756	0	0	1.7150945039630694	1.9000909521309637	SLC13A1;CHORDC1
Regulation of Reactive Oxygen Species Metabolic Process (GO:2000377)	1/61	0.3306632373744845	0.4311548391490756	0	0	2.539615384615385	2.8104776349330467	ALOX5
Phospholipid Transport (GO:0015914)	1/61	0.3306632373744845	0.4311548391490756	0	0	2.539615384615385	2.8104776349330467	APOA1
Telomere Organization (GO:0032200)	1/61	0.3306632373744845	0.4311548391490756	0	0	2.539615384615385	2.8104776349330467	H4C15
Extracellular Matrix Organization (GO:0030198)	2/182	0.33504910712102853	0.4352422935687223	0	0	1.695865633074935	1.8543920481373335	SERPINH1;MMP9
ATP Metabolic Process (GO:0046034)	1/62	0.3350607985306605	0.4352422935687223	0	0	2.4978562421185373	2.731264111042341	NUDT5
Regulation of Phagocytosis (GO:0050764)	1/62	0.3350607985306605	0.4352422935687223	0	0	2.4978562421185373	2.731264111042341	APOA1
Positive Regulation of Catabolic Process (GO:0009896)	2/183	0.33743816184839553	0.4377805010680564	0	0	1.6864105529144715	1.8320709078078437	HSP90AA1;CNOT7
Positive Regulation of Interleukin-1 Production (GO:0032732)	1/63	0.3394296866616383	0.4392619474444731	0	0	2.4574441687344915	2.6552400701818284	HSPB1
Transcription Preinitiation Complex Assembly (GO:0070897)	1/63	0.3394296866616383	0.4392619474444731	0	0	2.4574441687344915	2.6552400701818284	MED11
G1/S Transition of Mitotic Cell Cycle (GO:0000082)	1/64	0.34377008725903546	0.4415630686035313	0	0	2.418315018315018	2.582233720987442	CCNE1
Retinoid Metabolic Process (GO:0001523)	1/64	0.34377008725903546	0.4415630686035313	0	0	2.418315018315018	2.582233720987442	RDH5
Epigenetic Regulation of Gene Expression (GO:0040029)	1/64	0.34377008725903546	0.4415630686035313	0	0	2.418315018315018	2.582233720987442	CHEK1
Positive Regulation of Mitotic Cell Cycle Phase Transition (GO:1901992)	1/64	0.34377008725903546	0.4415630686035313	0	0	2.418315018315018	2.582233720987442	CCNE1
Positive Regulation of Phagocytosis (GO:0050766)	1/64	0.34377008725903546	0.4415630686035313	0	0	2.418315018315018	2.582233720987442	APOA1
Monocarboxylic Acid Biosynthetic Process (GO:0072330)	1/64	0.34377008725903546	0.4415630686035313	0	0	2.418315018315018	2.582233720987442	CYP46A1
Regulation of Cell Cycle (GO:0051726)	3/318	0.34598252778735517	0.4438535157966814	0	0	1.4549107142857145	1.5441942243432596	CHEK1;TTLL12;BMP7
Cellular Response to Virus (GO:0098586)	1/65	0.34808218466161406	0.4448911977009999	0	0	2.3804086538461537	2.512084920173941	HSP90AA1
Chloride Transmembrane Transport (GO:1902476)	1/65	0.34808218466161406	0.4448911977009999	0	0	2.3804086538461537	2.512084920173941	ANO9
Regulation of Cell-Matrix Adhesion (GO:0001952)	1/65	0.34808218466161406	0.4448911977009999	0	0	2.3804086538461537	2.512084920173941	PLAU
Regulation of miRNA Transcription (GO:1902893)	1/66	0.3523661620691548	0.44870272362008135	0	0	2.3436686390532544	2.444644221713126	PRL
Negative Regulation of Viral Process (GO:0048525)	1/66	0.3523661620691548	0.44870272362008135	0	0	2.3436686390532544	2.444644221713126	ISG15
Cell Cycle G1/S Phase Transition (GO:0044843)	1/66	0.3523661620691548	0.44870272362008135	0	0	2.3436686390532544	2.444644221713126	CCNE1
Protein-Containing Complex Assembly (GO:0065003)	3/323	0.3549294376625359	0.4514108715166816	0	0	1.4318115234375	1.4831223169603125	HSP90AA1;HSPA4;TCAP
Regulation of Cellular Localization (GO:0060341)	1/67	0.3566222013839577	0.4530065801363787	0	0	2.308041958041958	2.379772017624197	HSP90AA1
Intracellular Protein Transport (GO:0006886)	3/326	0.3602911060224961	0.4571055259230195	0	0	1.418295278637771	1.4478567311878896	HSP90AA1;HSPA4;CHORDC1
Regulation of T Cell Activation (GO:0050863)	1/68	0.3608504834564241	0.45725416653669426	0	0	2.2734787600459243	2.3173377567270332	B2M
Regulation of Translational Initiation (GO:0006446)	1/69	0.36505118796267055	0.46144612268141977	0	0	2.2399321266968326	2.257219237966515	HSPB1
Skin Development (GO:0043588)	1/69	0.36505118796267055	0.46144612268141977	0	0	2.2399321266968326	2.257219237966515	CLIC4
Regulation of Heart Contraction (GO:0008016)	1/70	0.3692244932955234	0.4655830805702088	0	0	2.2073578595317724	2.1993019679968873	P2RX4
Fatty Acid Biosynthetic Process (GO:0006633)	1/70	0.3692244932955234	0.4655830805702088	0	0	2.2073578595317724	2.1993019679968873	ALOX5
Defense Response to Virus (GO:0051607)	2/198	0.372935675611811	0.46852569965499274	0	0	1.5561619996835945	1.5349193389941884	CNOT7;ISG15
Response to Ionizing Radiation (GO:0010212)	1/71	0.3733705769010774	0.46852569965499274	0	0	2.1757142857142857	2.1434785738462874	NABP1
Positive Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)	1/71	0.3733705769010774	0.46852569965499274	0	0	2.1757142857142857	2.1434785738462874	HSPBP1
Positive Regulation of Protein Polymerization (GO:0032273)	1/71	0.3733705769010774	0.46852569965499274	0	0	2.1757142857142857	2.1434785738462874	HSP90AA1
Protein Localization to Membrane (GO:0072657)	2/199	0.37527678507139006	0.4697042862223988	0	0	1.5481840003147995	1.5173618734733652	CYP46A1;HSP90B1
Protein Metabolic Process (GO:0019538)	5/614	0.3754456177577673	0.4697042862223988	0	0	1.2549847525216984	1.2294353267542713	PLAU;DNAJB11;B2M;MMP9;MSRB1
Negative Regulation of Extrinsic Apoptotic Signaling Pathway (GO:2001237)	1/72	0.3774896149427596	0.4697042862223988	0	0	2.144962080173348	2.089648271564957	GATA1
Kidney Development (GO:0001822)	1/72	0.3774896149427596	0.4697042862223988	0	0	2.144962080173348	2.089648271564957	BMP7
Regulation of G Protein-Coupled Receptor Signaling Pathway (GO:0008277)	1/72	0.3774896149427596	0.4697042862223988	0	0	2.144962080173348	2.089648271564957	RGS2
Monoatomic Anion Transmembrane Transport (GO:0098656)	1/72	0.3774896149427596	0.4697042862223988	0	0	2.144962080173348	2.089648271564957	ANO9
Monocarboxylic Acid Transport (GO:0015718)	1/72	0.3774896149427596	0.4697042862223988	0	0	2.144962080173348	2.089648271564957	FABP2
Positive Regulation of TOR Signaling (GO:0032008)	1/73	0.3815817824645011	0.4725216324171187	0	0	2.1150641025641024	2.037716378427825	MAT2A
Spindle Assembly (GO:0051225)	1/73	0.3815817824645011	0.4725216324171187	0	0	2.1150641025641024	2.037716378427825	SMC1A
Positive Regulation of Protein Transport (GO:0051222)	1/73	0.3815817824645011	0.4725216324171187	0	0	2.1150641025641024	2.037716378427825	CHORDC1
Regulation of MAP Kinase Activity (GO:0043405)	1/73	0.3815817824645011	0.4725216324171187	0	0	2.1150641025641024	2.037716378427825	RGS2
DNA-templated Transcription (GO:0006351)	2/203	0.3846056310243997	0.4756964383722838	0	0	1.5170658336225848	1.4496122391573458	GTF3A;POLR2H
Myeloid Leukocyte Differentiation (GO:0002573)	1/74	0.38564725347575407	0.47584637242712374	0	0	2.085985247629083	1.987593867677253	MMP9
Negative Regulation of Apoptotic Signaling Pathway (GO:2001234)	1/74	0.38564725347575407	0.47584637242712374	0	0	2.085985247629083	1.987593867677253	MMP9
Regulation of Fat Cell Differentiation (GO:0045598)	1/75	0.3896862007199225	0.4779780919862395	0	0	2.0576923076923075	1.9391969628488115	ALOX5
Regulation of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032)	1/75	0.3896862007199225	0.4779780919862395	0	0	2.0576923076923075	1.9391969628488115	P2RX4
Regulation of Stress Fiber Assembly (GO:0051492)	1/75	0.3896862007199225	0.4779780919862395	0	0	2.0576923076923075	1.9391969628488115	APOA1
Gland Development (GO:0048732)	1/75	0.3896862007199225	0.4779780919862395	0	0	2.0576923076923075	1.9391969628488115	PRL
Positive Regulation of Secretion by Cell (GO:1903532)	1/75	0.3896862007199225	0.4779780919862395	0	0	2.0576923076923075	1.9391969628488115	P2RX4
Regulation of Cell Population Proliferation (GO:0042127)	6/769	0.3906258773004697	0.4783602292698444	0	0	1.2019501965923984	1.129839209698168	TIPIN;CNOT7;EGR4;CXCR3;CDCA7;S100A11
Positive Regulation of Cell Population Proliferation (GO:0008284)	4/484	0.3914042754048171	0.4783602292698444	0	0	1.272244094488189	1.1933831546306917	TIPIN;CNOT7;EGR4;CXCR3
Regulation of Neuron Differentiation (GO:0045664)	1/76	0.3936987960431698	0.4783602292698444	0	0	2.030153846153846	1.8924467629967627	BMP7
Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	1/76	0.3936987960431698	0.4783602292698444	0	0	2.030153846153846	1.8924467629967627	APOA1
Positive Regulation of Protein Localization to Membrane (GO:1905477)	1/76	0.3936987960431698	0.4783602292698444	0	0	2.030153846153846	1.8924467629967627	CHORDC1
Positive Regulation of Protein Ubiquitination (GO:0031398)	1/76	0.3936987960431698	0.4783602292698444	0	0	2.030153846153846	1.8924467629967627	HSPBP1
Lymphocyte Differentiation (GO:0030098)	1/76	0.3936987960431698	0.4783602292698444	0	0	2.030153846153846	1.8924467629967627	DNAJB9
Regulation of Rho Protein Signal Transduction (GO:0035023)	1/76	0.3936987960431698	0.4783602292698444	0	0	2.030153846153846	1.8924467629967627	APOA1
Regulation of Non-Canonical NF-kappaB Signal Transduction (GO:1901222)	1/77	0.39768520999592366	0.48207093450854055	0	0	2.0033400809716597	1.847268902960126	BMP7
Cellular Response to UV (GO:0034644)	1/77	0.39768520999592366	0.48207093450854055	0	0	2.0033400809716597	1.847268902960126	MMP9
Regulation of Protein Binding (GO:0043393)	1/78	0.40164561203881466	0.4857328220446015	0	0	1.9772227772227773	1.803593238343446	B2M
Cell Chemotaxis (GO:0060326)	1/78	0.40164561203881466	0.4857328220446015	0	0	1.9772227772227773	1.803593238343446	CXCR3
Regulation of Signal Transduction (GO:0009966)	2/211	0.4030817173451447	0.48690011183981263	0	0	1.4584028782315197	1.3251281385958296	RGS2;NUCKS1
Regulation of Transcription Elongation by RNA Polymerase II (GO:0034243)	1/79	0.4055801707455224	0.4882070972652737	0	0	1.951775147928994	1.7613535560282274	MED11
Positive Regulation of Growth (GO:0045927)	1/79	0.4055801707455224	0.4882070972652737	0	0	1.951775147928994	1.7613535560282274	AGR2
Positive Regulation of Protein Modification by Small Protein Conjugation or Removal (GO:1903322)	1/79	0.4055801707455224	0.4882070972652737	0	0	1.951775147928994	1.7613535560282274	HSPBP1
Regulation of Double-Strand Break Repair via Homologous Recombination (GO:0010569)	1/80	0.4094890533403055	0.49062767225246334	0	0	1.9269717624148004	1.720487310971666	CHEK1
Cholesterol Homeostasis (GO:0042632)	1/80	0.4094890533403055	0.49062767225246334	0	0	1.9269717624148004	1.720487310971666	APOA1
Signal Transduction in Response to DNA Damage (GO:0042770)	1/80	0.4094890533403055	0.49062767225246334	0	0	1.9269717624148004	1.720487310971666	CHEK1
Proteolysis Involved in Protein Catabolic Process (GO:0051603)	1/80	0.4094890533403055	0.49062767225246334	0	0	1.9269717624148004	1.720487310971666	ISG15
Sterol Homeostasis (GO:0055092)	1/81	0.41337242618858927	0.49299548867243514	0	0	1.9027884615384616	1.6809353792517892	APOA1
Positive Regulation of Organelle Organization (GO:0010638)	1/81	0.41337242618858927	0.49299548867243514	0	0	1.9027884615384616	1.6809353792517892	MMP9
Regulation of Catabolic Process (GO:0009894)	1/81	0.41337242618858927	0.49299548867243514	0	0	1.9027884615384616	1.6809353792517892	HSPB1
Negative Regulation of Cell Cycle (GO:0045786)	1/81	0.41337242618858927	0.49299548867243514	0	0	1.9027884615384616	1.6809353792517892	BMP7
Positive Regulation of Tumor Necrosis Factor Production (GO:0032760)	1/82	0.41723045440387496	0.49702337540738095	0	0	1.8792022792022791	1.6426418344463662	HSPB1
Organophosphate Metabolic Process (GO:0019637)	1/83	0.42106330223634186	0.5004361546119281	0	0	1.8561913696060035	1.6055537376823723	NUDT5
Protein Tetramerization (GO:0051262)	1/83	0.42106330223634186	0.5004361546119281	0	0	1.8561913696060035	1.6055537376823723	B2M
Negative Regulation of Cell Differentiation (GO:0045596)	2/220	0.4235525241419103	0.5028166589698453	0	0	1.397553516819572	1.200607128822821	BMP7;ZNF750
+ Reg of Transmembrane Receptor Prot Serine/Threonine Kinase Sgnlng Pway (GO:0090100)	1/84	0.42487113264784415	0.5038036137131546	0	0	1.833734939759036	1.569620947250916	BMP7
Carbohydrate Metabolic Process (GO:0005975)	1/85	0.4286541078283712	0.5065466828508981	0	0	1.8118131868131868	1.534795938460661	XYLB
Positive Regulation of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557)	1/85	0.4286541078283712	0.5065466828508981	0	0	1.8118131868131868	1.534795938460661	HSPB1
Regulation of Cell Division (GO:0051302)	1/85	0.4286541078283712	0.5065466828508981	0	0	1.8118131868131868	1.534795938460661	CDK2AP2
Epidermis Development (GO:0008544)	1/86	0.43241238866754017	0.5104045774911375	0	0	1.7904072398190043	1.5010336413104233	ZNF750
Calcium Ion Transmembrane Transport (GO:0070588)	1/87	0.4361461351936056	0.5142247477653229	0	0	1.769499105545617	1.4682912860531891	P2RX4
Regulation of Type II Interferon Production (GO:0032649)	1/88	0.4398555062916063	0.5174181951143583	0	0	1.7490716180371353	1.436528262928994	ISG15
Positive Regulation of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060)	1/88	0.4398555062916063	0.5174181951143583	0	0	1.7490716180371353	1.436528262928994	HSPBP1
Nuclear-Transcribed mRNA Catabolic Process (GO:0000956)	1/89	0.4435406599599452	0.5211602754529356	0	0	1.7291083916083916	1.405705989819677	CNOT7
Cilium Organization (GO:0044782)	2/230	0.44587142477535385	0.5227109446912878	0	0	1.335577315381477	1.0787787246646747	UBXN10;POC1A
Regulation of Autophagy (GO:0010506)	2/230	0.44587142477535385	0.5227109446912878	0	0	1.335577315381477	1.0787787246646747	ATP6V0E1;HSPB1
Regulation of Protein Localization to Plasma Membrane (GO:1903076)	1/90	0.4472017530075081	0.5230844034047097	0	0	1.709593777009507	1.375787791489654	AGR2
Mitotic Spindle Organization (GO:0007052)	1/90	0.4472017530075081	0.5230844034047097	0	0	1.709593777009507	1.375787791489654	SMC1A
Regulation of Double-Strand Break Repair (GO:2000779)	1/91	0.45083894134441127	0.5255552033259541	0	0	1.6905128205128206	1.346738785032599	CHEK1
Phosphatidylinositol Biosynthetic Process (GO:0006661)	1/91	0.45083894134441127	0.5255552033259541	0	0	1.6905128205128206	1.346738785032599	PIGP
Protein O-linked Glycosylation (GO:0006493)	1/91	0.45083894134441127	0.5255552033259541	0	0	1.6905128205128206	1.346738785032599	B3GLCT
Negative Regulation of Cell Population Proliferation (GO:0008285)	3/379	0.4532585445615207	0.5264548308965236	0	0	1.2150723071808511	0.9614776981163552	CNOT7;B2M;S100A11
Regulation of Osteoblast Differentiation (GO:0045667)	1/92	0.45445237990743537	0.5264548308965236	0	0	1.6718512256973797	1.318525774673755	BMP7
Sensory Perception of Mechanical Stimulus (GO:0050954)	1/92	0.45445237990743537	0.5264548308965236	0	0	1.6718512256973797	1.318525774673755	P2RX4
Positive Regulation of Cell Adhesion (GO:0045785)	1/92	0.45445237990743537	0.5264548308965236	0	0	1.6718512256973797	1.318525774673755	AGR2
Positive Regulation of Response to Stimulus (GO:0048584)	1/92	0.45445237990743537	0.5264548308965236	0	0	1.6718512256973797	1.318525774673755	B2M
Cellular Response to Lipid (GO:0071396)	2/234	0.4546655357742703	0.5264548308965236	0	0	1.3122828120823309	1.034332410678353	B2M;MMP9
Regulation of Epithelial Cell Proliferation (GO:0050678)	1/93	0.4580422225383953	0.5285889041347107	0	0	1.6535953177257523	1.2911171539636297	B2M
Regulation of Insulin Secretion (GO:0050796)	1/93	0.4580422225383953	0.5285889041347107	0	0	1.6535953177257523	1.2911171539636297	ALOX5
Positive Regulation of Cellular Component Biogenesis (GO:0044089)	1/93	0.4580422225383953	0.5285889041347107	0	0	1.6535953177257523	1.2911171539636297	BMP7
Regulation of Immune Response (GO:0050776)	1/94	0.4616086222221189	0.5315181685720166	0	0	1.6357320099255583	1.2644828133338064	B2M
Positive Regulation of Phosphorylation (GO:0042327)	1/94	0.4616086222221189	0.5315181685720166	0	0	1.6357320099255583	1.2644828133338064	MMP9
Response to Calcium Ion (GO:0051592)	1/95	0.4651517307541396	0.5344076551108671	0	0	1.6182487725040915	1.2385940558980708	CLIC4
Positive Regulation of Immune Response (GO:0050778)	1/95	0.4651517307541396	0.5344076551108671	0	0	1.6182487725040915	1.2385940558980708	B2M
B Cell Activation (GO:0042113)	1/96	0.4686716991821424	0.5372578015014803	0	0	1.6011336032388663	1.2134235161728557	DNAJB9
Sodium Ion Transport (GO:0006814)	1/96	0.4686716991821424	0.5372578015014803	0	0	1.6011336032388663	1.2134235161728557	SLC13A1
Regulation of Organelle Organization (GO:0033043)	1/97	0.47216867746164864	0.5382827039639964	0	0	1.584375	1.1889450868592453	CLIC4
Regulation of Protein Localization (GO:0032880)	1/97	0.47216867746164864	0.5382827039639964	0	0	1.584375	1.1889450868592453	HSP90AA1
Inorganic Cation Import Across Plasma Membrane (GO:0098659)	1/97	0.47216867746164864	0.5382827039639964	0	0	1.584375	1.1889450868592453	KCNJ1
Muscle Contraction (GO:0006936)	1/97	0.47216867746164864	0.5382827039639964	0	0	1.584375	1.1889450868592453	TCAP
Regulation of TORC1 Signaling (GO:1903432)	1/97	0.47216867746164864	0.5382827039639964	0	0	1.584375	1.1889450868592453	MAT2A
Negative Regulation of Multicellular Organismal Process (GO:0051241)	2/243	0.47415954908006663	0.5392704718081205	0	0	1.2626974170928624	0.9422392231561812	APOA1;ZNF750
Cellular Response to Transforming Growth Factor Beta Stimulus (GO:0071560)	1/98	0.47564281459284896	0.5392704718081205	0	0	1.5679619349722442	1.1651338487722471	APOA1
Positive Regulation of Hydrolase Activity (GO:0051345)	1/98	0.47564281459284896	0.5392704718081205	0	0	1.5679619349722442	1.1651338487722471	APOA1
Positive Regulation of Proteasomal Protein Catabolic Process (GO:1901800)	1/98	0.47564281459284896	0.5392704718081205	0	0	1.5679619349722442	1.1651338487722471	HSPBP1
rRNA Metabolic Process (GO:0016072)	1/98	0.47564281459284896	0.5392704718081205	0	0	1.5679619349722442	1.1651338487722471	GTF3A
Positive Regulation of Neuron Projection Development (GO:0010976)	1/99	0.4790942585697632	0.5419950365001478	0	0	1.5518838304552591	1.141966005927008	BMP7
Positive Regulation of Protein Catabolic Process (GO:0045732)	1/99	0.4790942585697632	0.5419950365001478	0	0	1.5518838304552591	1.141966005927008	HSP90AA1
Sensory Perception of Chemical Stimulus (GO:0007606)	1/100	0.4825231566060633	0.5452775343504584	0	0	1.5361305361305362	1.119418823893266	TAAR5
Positive Regulation of Cell Motility (GO:2000147)	2/249	0.4869227453659281	0.5496486012100105	0	0	1.2316479929699025	0.8863552345562127	HSPA5;PLAU
Regulation of Defense Response (GO:0031347)	1/103	0.4926760314088613	0.5555365501382361	0	0	1.4907239819004523	1.0552886617859485	ALOX5
Regulation of Macroautophagy (GO:0016241)	1/106	0.5026311976365985	0.5661445080133364	0	0	1.447912087912088	0.9960166740217916	ATP6V0E1
Axon Development (GO:0061564)	1/107	0.5059063136278865	0.5685947046643856	0	0	1.434179970972424	0.97725565022304	PLP1
Protein Catabolic Process (GO:0030163)	1/107	0.5059063136278865	0.5685947046643856	0	0	1.434179970972424	0.97725565022304	HSP90AA1
Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)	1/109	0.5123924761587753	0.5752593054811874	0	0	1.4074786324786326	0.941130844881334	HSPBP1
Negative Regulation of Gene Expression, Epigenetic (GO:0045814)	1/110	0.5156037993562202	0.577610323439146	0	0	1.3944954128440368	0.923736964670274	CHEK1
Glycerophospholipid Biosynthetic Process (GO:0046474)	1/110	0.5156037993562202	0.577610323439146	0	0	1.3944954128440368	0.923736964670274	APOA1
Positive Regulation of T Cell Activation (GO:0050870)	1/111	0.518794133457392	0.5786765199513951	0	0	1.3817482517482518	0.9067697125745418	B2M
Positive Regulation of Cellular Component Organization (GO:0051130)	1/111	0.518794133457392	0.5786765199513951	0	0	1.3817482517482518	0.9067697125745418	BMP7
External Encapsulating Structure Organization (GO:0045229)	1/111	0.518794133457392	0.5786765199513951	0	0	1.3817482517482518	0.9067697125745418	MMP9
Extracellular Structure Organization (GO:0043062)	1/111	0.518794133457392	0.5786765199513951	0	0	1.3817482517482518	0.9067697125745418	MMP9
Regulation of Wnt Signaling Pathway (GO:0030111)	1/112	0.5219636146933403	0.5815844586130537	0	0	1.3692307692307693	0.8902155130639214	HSP90B1
Lipid Transport (GO:0006869)	1/113	0.5251123782377586	0.583834622685852	0	0	1.3569368131868131	0.8740613299953246	FABP2
Mitotic Cell Cycle Phase Transition (GO:0044772)	1/113	0.5251123782377586	0.583834622685852	0	0	1.3569368131868131	0.8740613299953246	CCNE1
Positive Regulation of Wnt Signaling Pathway (GO:0030177)	1/114	0.5282405585345831	0.5866817803703103	0	0	1.344860449285228	0.8582946400248314	HSP90B1
Regulation of Canonical NF-kappaB Signal Transduction (GO:0043122)	2/270	0.5300540997163522	0.5880643123462534	0	0	1.1339234062246906	0.719787593965878	HSPB1;PRL
Intrinsic Apoptotic Signaling Pathway (GO:0097193)	1/115	0.531348289012283	0.5888683074369782	0	0	1.332995951417004	0.8429034090688156	CIDEB
Antimicrobial Humoral Immune Response Mediated by Antimicrobial Peptide (GO:0061844)	1/116	0.5344357024328013	0.5903915772601672	0	0	1.3213377926421406	0.8278760684748477	B2M
Protein Complex Oligomerization (GO:0051259)	1/116	0.5344357024328013	0.5903915772601672	0	0	1.3213377926421406	0.8278760684748477	MAT2A
Regulation of DNA Metabolic Process (GO:0051052)	1/116	0.5344357024328013	0.5903915772601672	0	0	1.3213377926421406	0.8278760684748477	NUCKS1
Negative Regulation of Canonical Wnt Signaling Pathway (GO:0090090)	1/117	0.5375029306097294	0.5931462435970759	0	0	1.3098806366047746	0.813201494064047	NPPA
Plasma Membrane Bounded Cell Projection Assembly (GO:0120031)	2/277	0.5438807436200509	0.5995444444596296	0	0	1.1046652572233968	0.6727690647647339	UBXN10;POC1A
Ribonucleoprotein Complex Biogenesis (GO:0022613)	1/120	0.5465848087934013	0.6012432896727415	0	0	1.2766645119586295	0.7711893672663548	GTF3A
Mitotic Sister Chromatid Segregation (GO:0000070)	1/120	0.5465848087934013	0.6012432896727415	0	0	1.2766645119586295	0.7711893672663548	SMC1A
Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167)	1/121	0.5495725970000418	0.6038874232710343	0	0	1.2659615384615384	0.7578228057755461	NPPA
Response to Cytokine (GO:0034097)	1/123	0.5554896837382342	0.6084495052810743	0	0	1.2450819672131148	0.7319902142521676	ISG15
Transcription Initiation at RNA Polymerase II Promoter (GO:0006367)	1/123	0.5554896837382342	0.6084495052810743	0	0	1.2450819672131148	0.7319902142521676	MED11
Protein-Containing Complex Organization (GO:0043933)	1/123	0.5554896837382342	0.6084495052810743	0	0	1.2450819672131148	0.7319902142521676	TCAP
Regulation of Mitotic Cell Cycle (GO:0007346)	1/124	0.5584192349873867	0.6110110994465162	0	0	1.2348968105065663	0.7195067998015446	TTLL12
Calcium Ion Transport (GO:0006816)	1/126	0.5642209791834661	0.616706651665649	0	0	1.2150153846153846	0.6953646008048276	P2RX4
Potassium Ion Transport (GO:0006813)	1/127	0.5670934200868116	0.618538603765573	0	0	1.2053113553113552	0.6836902387110143	CHORDC1
Negative Regulation of MAPK Cascade (GO:0043409)	1/127	0.5670934200868116	0.618538603765573	0	0	1.2053113553113552	0.6836902387110143	RGS2
Regulation of Protein Catabolic Process (GO:0042176)	1/129	0.5727820531517377	0.6240849767743907	0	0	1.186358173076923	0.6610980867446018	HSP90AA1
Regulation of Tumor Necrosis Factor Production (GO:0032680)	1/131	0.5783964973795229	0.6295389245162386	0	0	1.1679881656804734	0.6394684561523504	HSPB1
Circulatory System Development (GO:0072359)	1/132	0.5811761991817334	0.6306122783193698	0	0	1.159013505578391	0.6289981353738375	CACYBP
Protein Localization to Plasma Membrane (GO:0072659)	1/132	0.5811761991817334	0.6306122783193698	0	0	1.159013505578391	0.6289981353738375	HSP90B1
Negative Regulation of Intracellular Signal Transduction (GO:1902532)	2/297	0.5818221600741575	0.6306122783193698	0	0	1.0287215871764552	0.5571457820037442	BMP7;MMP9
Positive Regulation of Cell Differentiation (GO:0045597)	2/297	0.5818221600741575	0.6306122783193698	0	0	1.0287215871764552	0.5571457820037442	GLIPR2;BMP7
Phosphorylation (GO:0016310)	2/298	0.5836578133209598	0.6319394544229031	0	0	1.0251937984496124	0.5520057629906885	CCNE1;CHEK1
Potassium Ion Transmembrane Transport (GO:0071805)	1/134	0.5866811564895221	0.6345484475001735	0	0	1.1414690572585309	0.608715520471253	KCNJ1
Regulation of RNA Biosynthetic Process (GO:2001141)	3/465	0.5904451396863691	0.6378221615152083	0	0	0.9845271915584416	0.5187262615951898	DLX4;PRMT2;ELAVL2
