Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Ribonucleoside Diphosphate Metabolic Process (GO:0009185)	1/7	0.044965205761108	0.2724771343670211	0	0	25.465384615384615	78.99021819196878	NUDT5
Imidazole-containing Compound Catabolic Process (GO:0052805)	1/7	0.044965205761108	0.2724771343670211	0	0	25.465384615384615	78.99021819196878	AMDHD1
Inclusion Body Assembly (GO:0070841)	1/7	0.044965205761108	0.2724771343670211	0	0	25.465384615384615	78.99021819196878	HSP90AA1
L-histidine Catabolic Process (GO:0006548)	1/7	0.044965205761108	0.2724771343670211	0	0	25.465384615384615	78.99021819196878	AMDHD1
Pos Reg Phospholipase C-activating G Protein-Coupled Rec Signaling Pathway (GO:1900738)	1/7	0.044965205761108	0.2724771343670211	0	0	25.465384615384615	78.99021819196878	RGS2
Protein Localization to Membrane Raft (GO:1903044)	1/7	0.044965205761108	0.2724771343670211	0	0	25.465384615384615	78.99021819196878	CYP46A1
Protein Repair (GO:0030091)	1/7	0.044965205761108	0.2724771343670211	0	0	25.465384615384615	78.99021819196878	MSRB1
Negative Regulation of Apoptotic Process (GO:0043066)	7/497	0.04530878932502899	0.2724771343670211	0	0	2.2326036866359447	6.908243424681105	DNAJA1;HSPA5;CXCR3;HSPB1;GATA1;MMP9;HSP90B1
Cognition (GO:0050890)	2/52	0.04563604121989421	0.2724771343670211	0	0	6.145426356589147	18.971284506471022	TAAR5;DGCR2
DNA Integrity Checkpoint Signaling (GO:0031570)	2/52	0.04563604121989421	0.2724771343670211	0	0	6.145426356589147	18.971284506471022	TIPIN;CHEK1
DNA-templated DNA Replication Maintenance of Fidelity (GO:0045005)	2/53	0.04722700382563352	0.2724771343670211	0	0	6.024623803009576	18.391907895894818	TIPIN;NUCKS1
Positive Regulation of Blood Vessel Endothelial Cell Migration (GO:0043536)	2/53	0.04722700382563352	0.2724771343670211	0	0	6.024623803009576	18.391907895894818	P2RX4;HSPB1
Regulation of Wound Healing (GO:0061041)	2/53	0.04722700382563352	0.2724771343670211	0	0	6.024623803009576	18.391907895894818	PLAU;ALOX5
Negative Regulation of Protein Ubiquitination (GO:0031397)	2/54	0.0488380751277771	0.2724771343670211	0	0	5.908467501490757	17.839111211552154	DNAJA1;ISG15
Regulation of Interferon-Beta Production (GO:0032648)	2/54	0.0488380751277771	0.2724771343670211	0	0	5.908467501490757	17.839111211552154	HSP90AA1;ISG15
Intraciliary Transport (GO:0042073)	2/54	0.0488380751277771	0.2724771343670211	0	0	5.908467501490757	17.839111211552154	DYNLL1;DYNLL2
Myofibril Assembly (GO:0030239)	2/54	0.0488380751277771	0.2724771343670211	0	0	5.908467501490757	17.839111211552154	TCAP;MYL9
Regulation of G1/S Transition of Mitotic Cell Cycle (GO:2000045)	3/126	0.04999770768575702	0.2724771343670211	0	0	3.7625762195121952	11.27184351659498	PRMT2;CCNE1;CDK2AP2
Regulation of Cell Development (GO:0060284)	2/55	0.05046892795335374	0.2724771343670211	0	0	5.796694456633026	17.311233370516245	HES6;HES3
ATF6-mediated Unfolded Protein Response (GO:0036500)	1/8	0.05122285833690137	0.2724771343670211	0	0	21.826373626373627	64.85858386485305	MANF
Anterograde Axonal Protein Transport (GO:0099641)	1/8	0.05122285833690137	0.2724771343670211	0	0	21.826373626373627	64.85858386485305	HSPB1
Axo-dendritic Protein Transport (GO:0099640)	1/8	0.05122285833690137	0.2724771343670211	0	0	21.826373626373627	64.85858386485305	HSPB1
CENP-A Containing Chromatin Assembly (GO:0034080)	1/8	0.05122285833690137	0.2724771343670211	0	0	21.826373626373627	64.85858386485305	NASP
Cardiac Muscle Hypertrophy (GO:0003300)	1/8	0.05122285833690137	0.2724771343670211	0	0	21.826373626373627	64.85858386485305	TCAP
Regulation of Mitotic Centrosome Separation (GO:0046602)	1/8	0.05122285833690137	0.2724771343670211	0	0	21.826373626373627	64.85858386485305	CHEK1
Nucleoside Triphosphate Catabolic Process (GO:0009143)	1/8	0.05122285833690137	0.2724771343670211	0	0	21.826373626373627	64.85858386485305	DCTPP1
Depyrimidination (GO:0045008)	1/8	0.05122285833690137	0.2724771343670211	0	0	21.826373626373627	64.85858386485305	UNG
Pericardium Development (GO:0060039)	1/8	0.05122285833690137	0.2724771343670211	0	0	21.826373626373627	64.85858386485305	BMP7
Regulation of Protein Folding (GO:1903332)	1/8	0.05122285833690137	0.2724771343670211	0	0	21.826373626373627	64.85858386485305	HSPA5
Positive Regulation of IRE1-mediated Unfolded Protein Response (GO:1903896)	1/8	0.05122285833690137	0.2724771343670211	0	0	21.826373626373627	64.85858386485305	AGR2
Regulation of Very-Low-Density Lipoprotein Particle Remodeling (GO:0010901)	1/8	0.05122285833690137	0.2724771343670211	0	0	21.826373626373627	64.85858386485305	APOA1
Positive Regulation of Glial Cell Migration (GO:1903977)	1/8	0.05122285833690137	0.2724771343670211	0	0	21.826373626373627	64.85858386485305	P2RX4
Positive Regulation of Inositol Phosphate Biosynthetic Process (GO:0060732)	1/8	0.05122285833690137	0.2724771343670211	0	0	21.826373626373627	64.85858386485305	PTH
Skeletal Myofibril Assembly (GO:0014866)	1/8	0.05122285833690137	0.2724771343670211	0	0	21.826373626373627	64.85858386485305	TCAP
Leukocyte Aggregation (GO:0070486)	1/8	0.05122285833690137	0.2724771343670211	0	0	21.826373626373627	64.85858386485305	BMP7
MiRNA-mediated Gene Silencing by mRNA Destabilization (GO:0035279)	1/8	0.05122285833690137	0.2724771343670211	0	0	21.826373626373627	64.85858386485305	CNOT7
Mitochondrial Transport (GO:0006839)	1/8	0.05122285833690137	0.2724771343670211	0	0	21.826373626373627	64.85858386485305	HSP90AA1
Protein Localization to Presynapse (GO:1905383)	1/8	0.05122285833690137	0.2724771343670211	0	0	21.826373626373627	64.85858386485305	HSPB1
Regulation of Angiogenesis (GO:0045765)	4/213	0.0516255762352549	0.2724771343670211	0	0	2.962739705383717	8.780784443965759	ALOX5;CXCR3;HSPB1;PRL
Negative Regulation of Protein Modification by Small Protein Conjugation or Removal (GO:1903321)	2/56	0.05211923851701966	0.2724771343670211	0	0	5.689061154177433	16.806744711469648	DNAJA1;ISG15
Negative Regulation of Programmed Cell Death (GO:0043069)	6/410	0.05307592681350105	0.2724771343670211	0	0	2.3126732673267325	6.79008227717847	DNAJA1;HSPA5;HSPB1;GATA1;MMP9;HSP90B1
Regulation of Mitotic Nuclear Division (GO:0007088)	2/57	0.05378868634510218	0.2724771343670211	0	0	5.5853417899929525	16.324234464553616	CHEK1;BMP7
Protein-DNA Complex Assembly (GO:0065004)	2/57	0.05378868634510218	0.2724771343670211	0	0	5.5853417899929525	16.324234464553616	NASP;H2BC1
Regulation of Blood Vessel Endothelial Cell Migration (GO:0043535)	2/58	0.05547695427659432	0.2724771343670211	0	0	5.485326688815061	15.862399605903178	P2RX4;HSPB1
Replication Fork Processing (GO:0031297)	2/59	0.05718372844200178	0.2724771343670211	0	0	5.388820889432885	15.420034932718025	TIPIN;NUCKS1
Positive Regulation of Transport (GO:0051050)	2/59	0.05718372844200178	0.2724771343670211	0	0	5.388820889432885	15.420034932718025	DYNLL1;DYNLL2
Adult Heart Development (GO:0007512)	1/9	0.05743982106231268	0.2724771343670211	0	0	19.097115384615385	54.560792270090865	TCAP
Amyloid-beta Formation (GO:0034205)	1/9	0.05743982106231268	0.2724771343670211	0	0	19.097115384615385	54.560792270090865	APOA1
Angiotensin Maturation (GO:0002003)	1/9	0.05743982106231268	0.2724771343670211	0	0	19.097115384615385	54.560792270090865	REN
Regulation of Angiotensin Levels in Blood (GO:0002002)	1/9	0.05743982106231268	0.2724771343670211	0	0	19.097115384615385	54.560792270090865	REN
Negative Regulation of Glycogen Metabolic Process (GO:0070874)	1/9	0.05743982106231268	0.2724771343670211	0	0	19.097115384615385	54.560792270090865	PPP1R3B
Negative Regulation of Heterotypic Cell-Cell Adhesion (GO:0034115)	1/9	0.05743982106231268	0.2724771343670211	0	0	19.097115384615385	54.560792270090865	APOA1
Regulation of Cell-Cell Adhesion Involved in Gastrulation (GO:0070587)	1/9	0.05743982106231268	0.2724771343670211	0	0	19.097115384615385	54.560792270090865	APOA1
Negative Regulation of Production of Molecular Mediator of Immune Response (GO:0002701)	1/9	0.05743982106231268	0.2724771343670211	0	0	19.097115384615385	54.560792270090865	APOA1
Regulation of Glucan Biosynthetic Process (GO:0010962)	1/9	0.05743982106231268	0.2724771343670211	0	0	19.097115384615385	54.560792270090865	PPP1R3B
Complement Activation, Alternative Pathway (GO:0006957)	1/9	0.05743982106231268	0.2724771343670211	0	0	19.097115384615385	54.560792270090865	CFB
DNA Replication-Dependent Chromatin Assembly (GO:0006335)	1/9	0.05743982106231268	0.2724771343670211	0	0	19.097115384615385	54.560792270090865	NASP
Regulation of Nuclear Cell Cycle DNA Replication (GO:0033262)	1/9	0.05743982106231268	0.2724771343670211	0	0	19.097115384615385	54.560792270090865	TIPIN
Regulation of Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:1900736)	1/9	0.05743982106231268	0.2724771343670211	0	0	19.097115384615385	54.560792270090865	RGS2
Regulation of Potassium Ion Export Across Plasma Membrane (GO:1903764)	1/9	0.05743982106231268	0.2724771343670211	0	0	19.097115384615385	54.560792270090865	NPPA
Positive Regulation of T Cell Mediated Immune Response to Tumor Cell (GO:0002842)	1/9	0.05743982106231268	0.2724771343670211	0	0	19.097115384615385	54.560792270090865	MR1
Regulation of Stem Cell Division (GO:2000035)	1/9	0.05743982106231268	0.2724771343670211	0	0	19.097115384615385	54.560792270090865	CDK2AP2
Host-mediated Activation of Viral Genome Replication (GO:0044829)	1/9	0.05743982106231268	0.2724771343670211	0	0	19.097115384615385	54.560792270090865	NUCKS1
L-proline Metabolic Process (GO:0006560)	1/9	0.05743982106231268	0.2724771343670211	0	0	19.097115384615385	54.560792270090865	DAO
Negative Regulation of Response to Stimulus (GO:0048585)	2/62	0.06241199804073526	0.276241793244469	0	0	5.118604651162791	14.19899776394465	ALOX5;APOA1
Cellular Response to Unfolded Protein (GO:0034620)	2/62	0.06241199804073526	0.276241793244469	0	0	5.118604651162791	14.19899776394465	HSPA5;AGR2
Regulation of Intracellular Transport (GO:0032386)	2/62	0.06241199804073526	0.276241793244469	0	0	5.118604651162791	14.19899776394465	DYNLL1;DYNLL2
Mitotic DNA Damage Checkpoint Signaling (GO:0044773)	2/62	0.06241199804073526	0.276241793244469	0	0	5.118604651162791	14.19899776394465	TIPIN;CHEK1
Positive Regulation of Cellular Process (GO:0048522)	8/647	0.06275401515604788	0.276241793244469	0	0	1.957326615519676	5.418922771877324	TIPIN;CNOT7;EGR4;CXCR3;CHEK1;DYNLL1;B2M;DYNLL2
Negative Regulation of PERK-mediated Unfolded Protein Response (GO:1903898)	1/10	0.06361635628304867	0.276241793244469	0	0	16.974358974358974	46.76240127804881	HSPA5
Axon Ensheathment in Central Nervous System (GO:0032291)	1/10	0.06361635628304867	0.276241793244469	0	0	16.974358974358974	46.76240127804881	PLP1
CGMP Biosynthetic Process (GO:0006182)	1/10	0.06361635628304867	0.276241793244469	0	0	16.974358974358974	46.76240127804881	NPPA
Negative Regulation of Phosphate Metabolic Process (GO:0045936)	1/10	0.06361635628304867	0.276241793244469	0	0	16.974358974358974	46.76240127804881	DYNLL1
Regulation of Endoplasmic Reticulum Unfolded Protein Response (GO:1900101)	1/10	0.06361635628304867	0.276241793244469	0	0	16.974358974358974	46.76240127804881	HSPA5
Regulation of Glycogen Metabolic Process (GO:0070873)	1/10	0.06361635628304867	0.276241793244469	0	0	16.974358974358974	46.76240127804881	PPP1R3B
Regulation of Inflammatory Response to Wounding (GO:0106014)	1/10	0.06361635628304867	0.276241793244469	0	0	16.974358974358974	46.76240127804881	ALOX5
Nucleoside Triphosphate Metabolic Process (GO:0009141)	1/10	0.06361635628304867	0.276241793244469	0	0	16.974358974358974	46.76240127804881	DCTPP1
Positive Regulation of Calcium Ion Transport Into Cytosol (GO:0010524)	1/10	0.06361635628304867	0.276241793244469	0	0	16.974358974358974	46.76240127804881	P2RX4
Regulation of Vascular Wound Healing (GO:0061043)	1/10	0.06361635628304867	0.276241793244469	0	0	16.974358974358974	46.76240127804881	ALOX5
High-density Lipoprotein Particle Assembly (GO:0034380)	1/10	0.06361635628304867	0.276241793244469	0	0	16.974358974358974	46.76240127804881	APOA1
Host-mediated Perturbation of Viral Genome Replication (GO:0044827)	1/10	0.06361635628304867	0.276241793244469	0	0	16.974358974358974	46.76240127804881	NUCKS1
Positive Regulation of Keratinocyte Migration (GO:0051549)	1/10	0.06361635628304867	0.276241793244469	0	0	16.974358974358974	46.76240127804881	MMP9
Positive Regulation of Membrane Depolarization (GO:1904181)	1/10	0.06361635628304867	0.276241793244469	0	0	16.974358974358974	46.76240127804881	KISS1R
Lipoxygenase Pathway (GO:0019372)	1/10	0.06361635628304867	0.276241793244469	0	0	16.974358974358974	46.76240127804881	ALOX5
Positive Regulation of Steroid Metabolic Process (GO:0045940)	1/10	0.06361635628304867	0.276241793244469	0	0	16.974358974358974	46.76240127804881	APOA1
Morphogenesis of an Epithelial Sheet (GO:0002011)	1/10	0.06361635628304867	0.276241793244469	0	0	16.974358974358974	46.76240127804881	BMP7
Erythrocyte Differentiation (GO:0030218)	2/63	0.06418972283713609	0.27766359035680704	0	0	5.0344389376032534	13.824127105189064	HBE1;GATA1
Nucleosome Organization (GO:0034728)	2/64	0.06598443261380274	0.28027437657600185	0	0	4.952988247061765	13.463888410474985	NASP;H2BC1
Regulation of Viral Genome Replication (GO:0045069)	2/66	0.06962363089243005	0.28027437657600185	0	0	4.797722868217054	12.784258213722426	CNOT7;ISG15
Receptor Guanylyl Cyclase Signaling Pathway (GO:0007168)	1/11	0.0697527247352707	0.28027437657600185	0	0	15.276153846153846	40.677324049781355	NPPA
Negative Regulation of Inclusion Body Assembly (GO:0090084)	1/11	0.0697527247352707	0.28027437657600185	0	0	15.276153846153846	40.677324049781355	HSPA2
Carbon Dioxide Transport (GO:0015670)	1/11	0.0697527247352707	0.28027437657600185	0	0	15.276153846153846	40.677324049781355	HBE1
Catecholamine Biosynthetic Process (GO:0042423)	1/11	0.0697527247352707	0.28027437657600185	0	0	15.276153846153846	40.677324049781355	DAO
Cellular Response to UV-A (GO:0071492)	1/11	0.0697527247352707	0.28027437657600185	0	0	15.276153846153846	40.677324049781355	MMP9
Negative Regulation of Systemic Arterial Blood Pressure (GO:0003085)	1/11	0.0697527247352707	0.28027437657600185	0	0	15.276153846153846	40.677324049781355	NPPA
Negative Regulation of Triglyceride Metabolic Process (GO:0090209)	1/11	0.0697527247352707	0.28027437657600185	0	0	15.276153846153846	40.677324049781355	CIDEC
Regulation of Muscle System Process (GO:0090257)	1/11	0.0697527247352707	0.28027437657600185	0	0	15.276153846153846	40.677324049781355	MYL9
Plasminogen Activation (GO:0031639)	1/11	0.0697527247352707	0.28027437657600185	0	0	15.276153846153846	40.677324049781355	PLAU
Positive Regulation of Cellular Senescence (GO:2000774)	1/11	0.0697527247352707	0.28027437657600185	0	0	15.276153846153846	40.677324049781355	B2M
Response to X-ray (GO:0010165)	1/11	0.0697527247352707	0.28027437657600185	0	0	15.276153846153846	40.677324049781355	NUCKS1
Maintenance of Protein Localization in Endoplasmic Reticulum (GO:0035437)	1/11	0.0697527247352707	0.28027437657600185	0	0	15.276153846153846	40.677324049781355	HSPA5
Transferrin Transport (GO:0033572)	1/11	0.0697527247352707	0.28027437657600185	0	0	15.276153846153846	40.677324049781355	B2M
Post-translational Protein Targeting to Membrane, Translocation (GO:0031204)	1/11	0.0697527247352707	0.28027437657600185	0	0	15.276153846153846	40.677324049781355	HSPA5
Mesonephros Development (GO:0001823)	1/11	0.0697527247352707	0.28027437657600185	0	0	15.276153846153846	40.677324049781355	BMP7
Very-low-density Lipoprotein Particle Assembly (GO:0034379)	1/11	0.0697527247352707	0.28027437657600185	0	0	15.276153846153846	40.677324049781355	CIDEB
Progesterone Metabolic Process (GO:0042448)	1/11	0.0697527247352707	0.28027437657600185	0	0	15.276153846153846	40.677324049781355	CYP46A1
Defense Response to Bacterium (GO:0042742)	4/236	0.06975828150385874	0.28027437657600185	0	0	2.665897366277491	7.098535926708651	GBP6;ISG15;B2M;MR1
DNA Metabolic Process (GO:0006259)	5/336	0.07029073389662191	0.28141219350810687	0	0	2.3423488227113607	6.219206189779039	CHEK1;NABP1;MCM5;SMC1A;DCTPP1
Anterior/posterior Pattern Specification (GO:0009952)	2/67	0.07146753897988421	0.28312953228070914	0	0	4.723673225998807	12.463468172750613	HES6;HES3
Positive Regulation of Phagocytosis (GO:0050766)	2/67	0.07146753897988421	0.28312953228070914	0	0	4.723673225998807	12.463468172750613	APOA1;CFB
Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188)	4/238	0.07147202542072817	0.28312953228070914	0	0	2.642842721582879	6.973006155332782	PTH;CXCR3;TAAR5;RXFP2
Protein-containing Complex Assembly (GO:0065003)	5/339	0.072407319398611	0.28355539874094837	0	0	2.320953331432374	6.093542022235743	HSP90AA1;H3-7;HSPA4;TCAP;CAPG
Protein Metabolic Process (GO:0019538)	8/669	0.07309865188683173	0.28355539874094837	0	0	1.8900163585599548	4.944179512984975	HSP90AA1;PLAU;DNAJB11;REN;B2M;MMP9;CFB;MSRB1
Negative Regulation of Defense Response (GO:0031348)	3/148	0.07346854376917235	0.28355539874094837	0	0	3.188146551724138	8.323925265273683	PRMT2;ALOX5;APOA1
Chordate Embryonic Development (GO:0043009)	2/69	0.07520254475472479	0.28355539874094837	0	0	4.582205252805739	11.856777802654412	DLX4;BMP7
Regulation of Cdc42 Protein Signal Transduction (GO:0032489)	1/12	0.07584918549137858	0.28355539874094837	0	0	13.886713286713286	35.81394898804782	APOA1
Negative Regulation of Fibrinolysis (GO:0051918)	1/12	0.07584918549137858	0.28355539874094837	0	0	13.886713286713286	35.81394898804782	PLAU
Base-excision Repair, AP Site Formation (GO:0006285)	1/12	0.07584918549137858	0.28355539874094837	0	0	13.886713286713286	35.81394898804782	UNG
CGMP Metabolic Process (GO:0046068)	1/12	0.07584918549137858	0.28355539874094837	0	0	13.886713286713286	35.81394898804782	NPPA
Negative Regulation of Sprouting Angiogenesis (GO:1903671)	1/12	0.07584918549137858	0.28355539874094837	0	0	13.886713286713286	35.81394898804782	ALOX5
Cellular Response to Nutrient (GO:0031670)	1/12	0.07584918549137858	0.28355539874094837	0	0	13.886713286713286	35.81394898804782	MAT2A
Regulation of Keratinocyte Migration (GO:0051547)	1/12	0.07584918549137858	0.28355539874094837	0	0	13.886713286713286	35.81394898804782	MMP9
Double-strand Break Repair via Break-Induced Replication (GO:0000727)	1/12	0.07584918549137858	0.28355539874094837	0	0	13.886713286713286	35.81394898804782	MCM5
Positive Regulation of Extracellular Matrix Disassembly (GO:0090091)	1/12	0.07584918549137858	0.28355539874094837	0	0	13.886713286713286	35.81394898804782	PLAU
Positive Regulation of mRNA Metabolic Process (GO:1903313)	1/12	0.07584918549137858	0.28355539874094837	0	0	13.886713286713286	35.81394898804782	CNOT7
Intestinal Lipid Absorption (GO:0098856)	1/12	0.07584918549137858	0.28355539874094837	0	0	13.886713286713286	35.81394898804782	FABP2
Positive Regulation of Phospholipid Transport (GO:2001140)	1/12	0.07584918549137858	0.28355539874094837	0	0	13.886713286713286	35.81394898804782	APOA1
Trans-synaptic Signaling (GO:0099537)	1/12	0.07584918549137858	0.28355539874094837	0	0	13.886713286713286	35.81394898804782	CBLN3
Negative Regulation of Inflammatory Response (GO:0050728)	3/151	0.07699098373433974	0.28365604145421774	0	0	3.123046875	8.007701301546225	PRMT2;ALOX5;APOA1
Positive Regulation of Intracellular Transport (GO:0032388)	2/70	0.07709308009174126	0.28365604145421774	0	0	4.514591883264934	11.569733125204282	DYNLL1;DYNLL2
Positive Regulation of Cell-Substrate Adhesion (GO:0010811)	2/72	0.08091883196264348	0.28365604145421774	0	0	4.38516057585825	11.02564739229094	AGR2;APOA1
Sterol Metabolic Process (GO:0016125)	2/72	0.08091883196264348	0.28365604145421774	0	0	4.38516057585825	11.02564739229094	APOA1;CYP46A1
Kidney Development (GO:0001822)	2/72	0.08091883196264348	0.28365604145421774	0	0	4.38516057585825	11.02564739229094	REN;BMP7
Negative Regulation of Bone Resorption (GO:0045779)	1/13	0.0819059960266386	0.28365604145421774	0	0	12.728846153846154	31.849903464460027	KISS1R
Negative Regulation of Striated Muscle Cell Apoptotic Process (GO:0010664)	1/13	0.0819059960266386	0.28365604145421774	0	0	12.728846153846154	31.849903464460027	BMP7
Collagen Biosynthetic Process (GO:0032964)	1/13	0.0819059960266386	0.28365604145421774	0	0	12.728846153846154	31.849903464460027	TRAM2
Non-proteinogenic Amino Acid Catabolic Process (GO:0170044)	1/13	0.0819059960266386	0.28365604145421774	0	0	12.728846153846154	31.849903464460027	DAO
Nucleosome Disassembly (GO:0006337)	1/13	0.0819059960266386	0.28365604145421774	0	0	12.728846153846154	31.849903464460027	H2BC1
Regulation of Natural Killer Cell Mediated Immunity (GO:0002715)	1/13	0.0819059960266386	0.28365604145421774	0	0	12.728846153846154	31.849903464460027	B2M
Oxygen Transport (GO:0015671)	1/13	0.0819059960266386	0.28365604145421774	0	0	12.728846153846154	31.849903464460027	HBE1
Phospholipid Efflux (GO:0033700)	1/13	0.0819059960266386	0.28365604145421774	0	0	12.728846153846154	31.849903464460027	APOA1
Fibrinolysis (GO:0042730)	1/13	0.0819059960266386	0.28365604145421774	0	0	12.728846153846154	31.849903464460027	PLAU
Positive Regulation of Dendrite Development (GO:1900006)	1/13	0.0819059960266386	0.28365604145421774	0	0	12.728846153846154	31.849903464460027	BMP7
Positive Regulation of Endoplasmic Reticulum Unfolded Protein Response (GO:1900103)	1/13	0.0819059960266386	0.28365604145421774	0	0	12.728846153846154	31.849903464460027	AGR2
Granulocyte Differentiation (GO:0030851)	1/13	0.0819059960266386	0.28365604145421774	0	0	12.728846153846154	31.849903464460027	GATA1
Positive Regulation of Heterotypic Cell-Cell Adhesion (GO:0034116)	1/13	0.0819059960266386	0.28365604145421774	0	0	12.728846153846154	31.849903464460027	BMP7
Single Strand Break Repair (GO:0000012)	1/13	0.0819059960266386	0.28365604145421774	0	0	12.728846153846154	31.849903464460027	UNG
Pos Reg Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900153)	1/13	0.0819059960266386	0.28365604145421774	0	0	12.728846153846154	31.849903464460027	CNOT7
Positive Regulation of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060213)	1/13	0.0819059960266386	0.28365604145421774	0	0	12.728846153846154	31.849903464460027	CNOT7
Transcription Elongation by RNA Polymerase I (GO:0006362)	1/13	0.0819059960266386	0.28365604145421774	0	0	12.728846153846154	31.849903464460027	POLR2H
Protein Hexamerization (GO:0034214)	1/13	0.0819059960266386	0.28365604145421774	0	0	12.728846153846154	31.849903464460027	MAT2A
Modification-dependent Macromolecule Catabolic Process (GO:0043632)	1/13	0.0819059960266386	0.28365604145421774	0	0	12.728846153846154	31.849903464460027	ISG15
Regulation of DNA Replication (GO:0006275)	2/73	0.08285350374808254	0.2851878223523938	0	0	4.3231793863958945	10.76766181968016	NUCKS1;S100A11
Positive Regulation of Type I Interferon Production (GO:0032481)	2/73	0.08285350374808254	0.2851878223523938	0	0	4.3231793863958945	10.76766181968016	HSP90AA1;ISG15
Activation of NF-kappaB-inducing Kinase Activity (GO:0007250)	1/14	0.08792341216396707	0.2885625939916245	0	0	11.749112426035502	28.565489678311135	ZFP91
Reg of Calcium Ion Transmembrane Transport via High Voltage-Gated Calcium Channel (GO:1902514)	1/14	0.08792341216396707	0.2885625939916245	0	0	11.749112426035502	28.565489678311135	NPPA
CAMP Metabolic Process (GO:0046058)	1/14	0.08792341216396707	0.2885625939916245	0	0	11.749112426035502	28.565489678311135	PTH
Cardiac Cell Development (GO:0055006)	1/14	0.08792341216396707	0.2885625939916245	0	0	11.749112426035502	28.565489678311135	TCAP
Cell Projection Assembly (GO:0030031)	1/14	0.08792341216396707	0.2885625939916245	0	0	11.749112426035502	28.565489678311135	CAPG
Regulation of Establishment of Protein Localization (GO:0070201)	1/14	0.08792341216396707	0.2885625939916245	0	0	11.749112426035502	28.565489678311135	DNAJA1
Regulation of Inclusion Body Assembly (GO:0090083)	1/14	0.08792341216396707	0.2885625939916245	0	0	11.749112426035502	28.565489678311135	HSPA2
Central Nervous System Myelination (GO:0022010)	1/14	0.08792341216396707	0.2885625939916245	0	0	11.749112426035502	28.565489678311135	PLP1
Response to UV-A (GO:0070141)	1/14	0.08792341216396707	0.2885625939916245	0	0	11.749112426035502	28.565489678311135	MMP9
Response to Iron Ion (GO:0010039)	1/14	0.08792341216396707	0.2885625939916245	0	0	11.749112426035502	28.565489678311135	B2M
Positive Regulation of Glycogen Biosynthetic Process (GO:0045725)	1/14	0.08792341216396707	0.2885625939916245	0	0	11.749112426035502	28.565489678311135	PTH
Intestinal Absorption (GO:0050892)	1/14	0.08792341216396707	0.2885625939916245	0	0	11.749112426035502	28.565489678311135	FABP2
Sperm DNA Condensation (GO:0035092)	1/14	0.08792341216396707	0.2885625939916245	0	0	11.749112426035502	28.565489678311135	H2BC1
Lipid Oxidation (GO:0034440)	1/14	0.08792341216396707	0.2885625939916245	0	0	11.749112426035502	28.565489678311135	ALOX5
Trans-synaptic Signaling, Modulating Synaptic Transmission (GO:0099550)	1/14	0.08792341216396707	0.2885625939916245	0	0	11.749112426035502	28.565489678311135	CBLN3
Maintenance of Synapse Structure (GO:0099558)	1/14	0.08792341216396707	0.2885625939916245	0	0	11.749112426035502	28.565489678311135	CBLN3
Cholesterol Metabolic Process (GO:0008203)	2/76	0.0887414943260991	0.29040332491062576	0	0	4.147286821705427	10.044843536296463	APOA1;CYP46A1
Positive Regulation of Secretion by Cell (GO:1903532)	2/78	0.0927341836815326	0.2927026294774058	0	0	4.037739698082415	9.601818159344294	P2RX4;KISS1R
Negative Regulation of Bone Remodeling (GO:0046851)	1/15	0.0939016881241754	0.2927026294774058	0	0	10.90934065934066	25.806120768156763	KISS1R
Amyloid Precursor Protein Catabolic Process (GO:0042987)	1/15	0.0939016881241754	0.2927026294774058	0	0	10.90934065934066	25.806120768156763	APOA1
Antigen Processing and Presentation of Peptide Antigen via MHC Class Ib (GO:0002428)	1/15	0.0939016881241754	0.2927026294774058	0	0	10.90934065934066	25.806120768156763	B2M
Cardiac Myofibril Assembly (GO:0055003)	1/15	0.0939016881241754	0.2927026294774058	0	0	10.90934065934066	25.806120768156763	TCAP
Nucleolar Large rRNA Transcription by RNA Polymerase I (GO:0042790)	1/15	0.0939016881241754	0.2927026294774058	0	0	10.90934065934066	25.806120768156763	POLR2H
Defense Response to Protozoan (GO:0042832)	1/15	0.0939016881241754	0.2927026294774058	0	0	10.90934065934066	25.806120768156763	GBP6
Regulation of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060211)	1/15	0.0939016881241754	0.2927026294774058	0	0	10.90934065934066	25.806120768156763	CNOT7
Regulation of Response to Oxidative Stress (GO:1902882)	1/15	0.0939016881241754	0.2927026294774058	0	0	10.90934065934066	25.806120768156763	ALOX5
Positive Regulation of Execution Phase of Apoptosis (GO:1900119)	1/15	0.0939016881241754	0.2927026294774058	0	0	10.90934065934066	25.806120768156763	CXCR3
T Cell Differentiation in Thymus (GO:0033077)	1/15	0.0939016881241754	0.2927026294774058	0	0	10.90934065934066	25.806120768156763	MR1
Termination of RNA Polymerase I Transcription (GO:0006363)	1/15	0.0939016881241754	0.2927026294774058	0	0	10.90934065934066	25.806120768156763	POLR2H
Positive Regulation of Secretion (GO:0051047)	1/15	0.0939016881241754	0.2927026294774058	0	0	10.90934065934066	25.806120768156763	PRL
